Primary Type,Block,Location Description,Domestic,month,Period_1,Period_2
2,9154,15,0,3,0,0
1,3034,87,0,3,0,0
2,9627,69,0,3,0,0
1,6806,77,1,3,0,0
1,19675,15,0,3,0,0
1,16628,80,0,3,0,0
1,5084,90,0,3,0,0
1,2458,17,1,3,0,0
2,4216,73,0,3,0,0
2,4843,90,0,3,0,0
0,13932,15,0,3,0,0
1,17054,77,1,3,0,1
2,5202,90,0,3,0,0
1,19495,61,0,3,0,0
1,18776,77,1,3,0,0
1,7214,17,1,3,0,0
0,3874,87,1,3,0,1
1,2547,17,1,3,0,0
2,14914,80,0,3,0,0
1,7351,96,0,3,0,0
1,11179,87,0,3,0,0
2,2048,90,0,3,0,0
2,8964,80,0,3,0,0
2,3362,88,0,3,0,1
2,18013,96,0,3,0,0
2,12366,90,0,3,0,1
0,2612,78,1,3,0,0
1,15139,17,1,3,0,0
2,17422,87,0,3,1,0
2,10816,96,0,3,0,1
2,3600,89,0,3,0,1
1,10875,47,0,3,0,1
2,7505,77,0,3,0,0
2,2091,77,0,3,1,0
1,8530,22,0,3,0,0
2,18592,90,0,3,0,0
1,9660,17,0,3,1,0
1,23044,77,1,3,0,1
2,22310,73,0,3,0,1
2,3994,88,0,3,0,1
2,20168,90,0,3,0,1
2,18013,96,0,3,0,0
2,4461,47,0,3,0,0
1,3684,90,1,3,0,0
2,7732,90,0,3,0,1
2,6782,90,0,3,0,1
2,9506,90,0,3,0,1
2,3609,69,0,3,0,1
2,15890,90,0,3,0,0
2,14976,77,0,3,1,0
1,13268,87,0,3,0,0
2,20679,17,1,3,0,0
0,1477,61,0,3,0,0
1,2097,77,1,3,0,0
1,12780,17,0,3,1,0
2,2498,69,0,3,0,1
2,10362,17,0,3,0,1
2,8772,18,0,3,0,1
2,5934,17,0,3,0,1
1,4261,47,0,3,0,0
2,11612,90,0,3,0,1
0,19992,17,0,3,0,0
2,5019,90,0,3,0,0
2,18839,32,0,3,0,0
2,5039,72,0,3,0,1
2,3016,88,0,3,0,1
1,14792,87,0,3,0,1
2,13264,90,0,3,0,1
1,21951,81,0,3,0,0
2,9695,90,0,3,0,1
2,4261,73,0,3,0,0
2,7420,96,0,3,0,0
1,7302,69,1,3,0,1
1,2348,90,1,3,0,1
2,7974,92,0,3,0,0
1,449,4,0,4,0,1
1,19300,41,0,4,0,0
1,822,77,1,4,0,0
2,1844,52,0,4,0,1
1,18212,17,1,4,0,0
2,1716,17,0,4,0,1
2,2196,79,0,4,0,1
2,784,22,0,4,0,0
2,449,13,0,4,0,1
2,5974,17,1,4,0,0
0,7431,90,0,3,0,0
1,15649,77,0,3,1,0
2,4222,87,0,4,0,0
1,12719,77,1,4,0,0
1,6226,17,1,4,0,1
1,1,17,1,3,0,1
2,10897,57,0,4,0,1
2,16461,79,0,4,1,0
1,22044,90,1,3,1,0
2,4117,69,0,4,0,0
2,19277,90,0,4,0,0
2,5166,69,0,3,1,0
2,15611,90,0,3,1,0
2,11298,79,0,1,0,1
2,4910,61,0,4,0,0
2,247,88,0,4,0,1
1,2296,17,1,3,0,1
2,7388,17,0,3,1,0
1,21240,77,0,3,0,0
1,1230,15,0,3,0,0
1,2071,62,1,3,0,0
1,12489,87,0,3,0,0
2,407,22,0,3,0,0
1,543,87,0,3,0,0
1,407,90,0,3,0,0
1,5511,87,0,3,0,0
1,20964,77,1,3,0,0
1,22347,77,1,3,0,0
1,20940,77,0,3,0,0
1,16105,17,1,3,0,0
1,15228,87,0,3,0,0
1,17221,78,1,3,0,0
1,17228,17,1,3,0,0
2,18053,77,1,3,0,0
1,10923,90,1,3,0,0
2,11217,22,0,3,0,0
1,12322,90,0,3,0,0
1,4647,17,1,3,0,0
0,8926,90,0,3,0,0
1,784,73,1,3,0,0
1,16628,77,0,3,0,0
1,13917,77,1,3,0,0
1,19347,17,1,3,0,0
0,7808,61,0,3,0,0
1,4334,87,0,3,0,0
1,5046,90,1,3,0,0
2,4572,17,1,3,0,0
1,122,87,0,3,0,0
0,7803,57,0,3,0,0
1,9758,87,0,3,0,0
1,20173,17,1,3,0,0
1,8249,87,0,3,0,0
1,17077,90,0,3,0,0
1,19656,85,0,2,1,0
2,552,17,0,2,0,1
1,6392,77,0,4,0,1
1,22623,77,0,3,1,0
1,4875,17,1,3,0,0
1,9226,69,1,3,0,0
2,4284,59,0,3,1,0
1,2309,17,1,3,0,0
1,13381,15,0,3,0,1
2,13930,17,0,3,1,0
0,15894,85,0,3,0,1
1,16596,90,0,3,1,0
1,15116,22,0,3,0,0
2,4222,90,0,3,0,0
2,13330,90,1,3,0,0
1,7822,90,1,3,0,0
1,7531,87,0,3,0,0
1,7294,87,1,3,0,0
1,29,17,1,3,0,0
2,18497,96,0,3,0,0
1,4108,81,0,3,0,0
1,1407,17,1,3,0,0
1,407,22,0,3,0,0
1,11718,77,1,3,0,0
1,19052,79,1,3,0,0
0,20103,17,0,3,0,0
2,10709,87,0,3,0,0
0,5432,90,0,3,0,0
2,3488,87,0,3,0,0
2,1638,57,0,3,0,0
1,19148,90,1,3,0,0
1,3428,90,1,3,0,0
1,5418,17,1,3,0,0
2,95,88,0,3,0,0
0,141,39,0,3,0,0
1,21678,77,0,3,0,0
1,6232,17,1,3,0,0
1,605,17,1,3,0,0
1,15381,90,0,3,0,0
1,4381,78,1,3,0,0
2,10342,77,0,3,1,0
2,1214,90,0,3,1,0
2,8106,17,1,3,0,0
1,4646,87,1,3,0,0
1,8981,87,1,3,1,0
1,16841,90,1,3,1,0
2,21495,51,0,3,0,0
2,11093,78,0,3,0,0
1,4649,90,0,3,1,0
0,1270,62,0,3,0,0
2,15799,92,0,3,0,0
2,2568,58,0,3,0,0
1,4841,17,1,3,1,0
2,6220,59,0,3,1,0
1,18738,90,0,3,0,0
2,4598,15,0,3,1,0
1,14386,77,1,3,1,0
0,8436,88,0,3,1,0
1,3146,78,0,3,0,0
1,8971,21,0,3,0,0
2,15293,88,0,3,1,0
1,21137,77,1,3,1,0
2,7141,22,0,3,0,0
1,3964,17,1,3,1,0
1,7440,90,0,3,1,0
1,20348,17,1,3,0,0
2,222,77,0,3,0,0
0,12844,90,0,3,1,0
2,19796,17,0,3,0,0
1,18196,77,1,3,1,0
1,18904,90,1,3,1,0
1,16588,77,1,3,1,0
2,2185,90,0,3,0,0
0,17740,57,0,3,1,0
2,7,88,0,3,1,0
0,10608,73,1,3,1,0
0,15468,17,0,3,1,0
1,12193,77,1,3,1,0
1,19378,90,1,3,1,0
1,15298,90,1,3,1,0
1,20360,77,1,3,1,0
0,21014,78,0,3,1,0
1,12682,90,0,4,0,1
1,19619,78,0,3,1,0
0,20568,77,1,3,1,0
1,723,77,1,3,1,0
1,4572,90,1,3,1,0
1,11599,29,1,3,0,1
0,17029,90,0,3,1,0
0,21750,77,0,3,1,0
1,7971,90,0,3,1,0
2,21733,77,1,3,1,0
2,4230,57,0,3,0,1
2,4506,90,0,3,0,0
1,505,32,0,3,0,1
1,2745,41,0,3,1,0
1,3826,87,1,3,1,0
1,10327,15,1,3,0,1
2,13440,69,0,3,0,1
1,4029,47,0,3,0,1
1,597,17,0,3,1,0
1,21453,73,1,3,1,0
2,11039,19,0,3,0,1
1,8131,17,1,3,0,1
2,8557,81,0,3,0,1
2,1983,73,0,3,0,0
1,22734,69,0,3,0,1
0,17212,90,0,3,0,1
1,10175,17,1,3,0,1
1,22920,87,0,3,1,0
1,21746,72,0,3,0,1
2,8943,17,1,3,0,0
1,15116,87,0,3,0,1
2,2348,87,0,3,0,1
1,10596,77,1,3,0,1
1,13315,87,1,3,0,1
1,10459,77,1,3,0,1
1,10563,17,1,3,0,1
2,21396,77,0,3,0,1
1,2925,73,1,4,0,1
0,2242,29,1,3,0,1
0,16636,78,0,3,0,1
1,19861,77,1,3,0,1
0,2556,31,0,3,0,1
2,755,59,0,3,0,1
1,20990,90,1,3,0,1
2,2371,80,0,3,0,1
1,9796,17,1,3,0,1
1,3645,77,1,3,0,1
1,12305,87,0,4,0,1
2,2015,22,0,3,0,1
2,14856,87,0,3,0,1
1,3298,90,1,3,0,1
1,16912,90,1,3,0,1
2,2348,81,0,3,0,1
0,7633,17,1,3,0,1
2,10987,90,0,3,0,1
1,12818,96,1,3,0,1
2,5341,69,0,3,0,0
1,19694,90,1,3,0,1
1,19752,78,1,3,0,1
1,22975,77,0,3,0,1
1,6013,87,1,3,0,1
1,19459,90,1,3,0,1
0,6805,90,0,3,0,1
1,299,17,1,3,0,1
2,5900,81,0,3,0,1
2,18589,87,0,3,0,1
0,17825,50,0,3,0,1
0,12480,77,0,3,0,1
2,2877,83,0,3,0,1
2,4203,22,0,3,0,0
0,10892,17,1,3,0,1
1,5778,77,1,3,0,1
0,14360,87,1,3,0,1
1,18631,17,1,3,0,1
2,21669,61,0,3,0,1
2,2987,69,0,3,0,1
2,12914,77,0,3,0,1
1,12232,96,0,3,0,1
1,18475,17,1,3,0,1
1,14099,73,0,3,0,1
1,3055,96,0,3,0,1
2,16558,90,0,3,0,0
0,17707,77,1,3,0,1
2,8596,90,0,3,0,1
1,22114,77,1,3,0,1
2,3915,52,0,3,0,1
1,18812,17,1,3,0,1
0,19526,77,0,3,0,1
1,11808,77,1,3,0,1
0,2655,77,1,3,0,0
1,2289,77,0,3,0,1
1,14559,17,0,3,0,1
0,860,17,1,3,0,0
1,17900,90,0,3,0,1
1,12829,17,0,3,0,0
1,18533,90,0,3,0,0
1,13464,17,1,3,0,1
1,14559,17,0,3,0,1
2,1378,87,1,3,0,0
2,121,69,0,3,0,0
1,6805,17,1,3,0,0
0,9904,87,0,3,0,0
1,20404,77,1,3,0,0
1,3276,73,0,3,0,1
1,3276,73,0,3,0,1
2,19341,90,1,3,0,0
1,959,17,1,3,0,0
1,11763,77,0,3,0,0
1,7577,17,1,3,0,0
0,8146,80,0,3,0,0
0,3133,57,0,3,0,0
1,14562,17,1,3,0,0
0,10394,90,0,3,0,0
1,12229,87,1,3,0,0
2,14919,77,0,3,0,1
2,1766,77,0,3,0,0
1,11880,90,0,3,0,0
1,8214,29,1,3,0,0
1,17068,96,1,3,0,0
1,20548,77,1,3,0,0
2,21671,79,0,3,0,1
1,20895,90,0,3,0,1
1,20219,77,0,3,0,0
2,18109,19,0,3,0,0
1,10238,77,0,3,0,0
0,21215,90,1,3,0,0
1,19812,17,1,3,0,0
1,18485,17,1,3,0,0
1,4335,87,0,3,0,0
2,616,37,0,3,0,1
0,6773,90,0,3,1,0
1,4309,17,1,3,0,1
2,4912,90,0,3,0,1
2,10121,90,0,3,0,1
2,2302,90,0,3,0,1
2,19812,96,0,3,0,0
2,16486,96,0,3,0,1
2,7748,15,0,3,0,0
2,1093,77,0,3,1,0
2,17303,90,0,3,0,0
2,198,81,0,3,0,1
2,11848,90,0,3,0,0
1,8535,61,1,3,0,1
2,1638,88,0,3,0,0
2,3841,90,0,3,0,0
2,4348,85,0,4,1,0
0,21972,77,1,3,1,0
2,3033,81,0,3,0,1
2,1246,69,0,3,0,0
2,14284,90,0,3,0,1
2,8049,69,0,3,0,0
2,682,90,0,3,0,1
2,12024,90,0,3,0,0
2,11505,90,0,3,0,1
2,7673,90,0,3,0,0
0,22954,90,0,3,1,0
1,10563,77,1,3,1,0
2,18696,90,0,3,0,1
2,1503,57,0,3,0,1
2,21666,96,0,3,0,0
1,23032,87,0,3,0,1
2,1291,90,0,3,0,0
2,17577,90,0,3,1,0
2,2415,47,0,3,0,1
1,7011,17,1,3,0,0
2,19206,90,0,3,0,1
1,12168,77,1,3,0,1
2,2344,90,0,3,0,0
2,22324,17,0,3,0,1
2,18749,17,0,3,0,1
1,18134,17,1,3,0,0
2,20582,50,0,4,1,0
2,22003,17,0,3,0,1
2,3600,90,0,3,0,0
2,11868,96,0,3,0,0
2,19872,90,1,3,0,0
1,19042,77,0,3,0,1
1,18475,17,1,3,0,1
2,1246,73,0,3,0,1
0,5914,77,0,3,0,1
2,7713,17,0,4,1,0
2,5816,87,0,4,0,1
1,20842,83,0,4,0,1
1,22848,69,0,4,0,1
2,4107,96,0,4,1,0
2,7185,85,0,4,1,0
1,9820,59,0,3,0,1
2,12167,77,0,4,0,1
2,211,77,0,3,0,1
2,4998,69,0,4,0,0
1,7625,90,0,4,0,1
2,1147,81,0,3,1,0
1,20424,77,1,3,0,0
2,7513,17,0,3,0,1
2,12459,17,0,4,0,1
0,3235,66,0,4,0,1
2,5647,87,0,3,0,0
1,6829,90,1,3,1,0
2,14785,66,0,4,1,0
2,15809,17,1,3,1,0
2,11178,90,0,4,0,1
2,11442,77,0,2,0,1
2,15788,77,0,4,1,0
2,6542,69,0,4,1,0
0,20217,77,1,2,0,1
2,14576,87,0,4,0,1
2,9224,79,0,4,0,1
2,13388,90,0,4,0,1
1,9992,77,1,3,0,0
1,10549,17,1,3,0,1
2,22477,17,0,3,1,0
0,18000,77,1,3,0,0
2,19144,90,0,3,0,1
2,11772,73,0,3,0,0
0,8535,61,0,3,0,0
2,21951,81,0,3,0,1
2,18564,77,0,3,0,0
0,19144,17,1,3,0,0
2,4001,88,0,3,0,1
2,21727,80,0,3,0,0
2,17480,77,0,3,0,1
0,9157,87,0,3,0,0
2,417,11,0,3,0,0
1,3016,69,0,3,0,1
2,14238,17,0,3,0,1
1,21249,15,0,3,0,1
2,10160,52,0,3,1,0
2,19814,17,0,3,0,0
2,3812,77,0,3,0,0
2,4452,17,0,3,0,1
2,567,73,0,3,0,0
2,3183,69,0,3,0,1
0,14570,17,0,3,0,1
2,5986,69,0,3,0,1
2,18368,85,0,3,1,0
2,769,47,0,3,0,0
0,19354,90,0,3,0,1
2,22157,79,1,3,0,0
2,654,47,0,3,0,0
2,9275,78,0,4,0,1
2,17808,77,0,3,0,0
2,4752,96,0,3,1,0
0,15545,90,0,4,0,1
2,5346,79,0,3,1,0
1,6711,90,0,3,0,1
2,4291,77,0,3,0,1
1,2313,81,0,3,0,0
1,16599,17,1,3,0,1
2,8750,22,0,3,0,0
2,6620,87,0,3,0,1
2,4598,17,0,3,1,0
2,10357,78,0,3,0,1
2,4178,85,0,3,0,1
2,8687,78,0,3,0,1
0,4835,90,0,3,0,0
1,1284,69,0,3,0,0
2,20560,77,0,4,0,0
2,21244,77,0,3,0,1
2,659,52,0,3,0,1
1,11849,87,0,3,0,0
2,1165,90,0,3,0,0
2,3234,61,0,3,1,0
2,12473,39,0,3,1,0
2,18036,73,0,3,0,1
2,1765,65,0,4,1,0
0,15426,90,0,3,0,1
2,18710,69,0,3,0,0
2,3738,69,0,3,0,1
2,20653,80,0,3,0,1
0,16142,17,0,3,0,1
2,5875,61,0,3,1,0
2,14797,69,0,3,0,0
2,2441,80,0,3,1,0
2,629,50,0,3,1,0
1,9486,17,1,3,0,1
0,4775,77,0,3,1,0
2,17797,17,0,3,0,1
2,20534,50,0,3,0,1
2,4806,85,0,3,1,0
2,6502,77,0,3,0,0
1,7607,86,0,3,1,0
2,141,90,0,3,0,0
0,17212,77,0,3,0,1
2,13464,17,1,3,1,0
1,10556,87,0,3,0,0
2,13366,85,0,3,1,0
2,22048,90,0,3,0,0
2,16002,21,0,3,0,1
2,469,90,0,3,0,1
2,10750,77,0,4,0,0
2,18253,80,0,3,0,0
0,11862,77,0,3,0,0
2,15926,90,0,3,0,1
1,4863,77,1,3,1,0
2,6567,61,0,3,0,0
1,19921,77,1,3,1,0
0,2661,17,0,3,0,1
2,5656,50,0,3,1,0
2,10608,59,0,3,0,1
1,686,77,1,3,0,0
1,16327,90,0,3,0,0
0,19648,17,1,3,0,0
1,7563,17,0,3,0,0
1,18239,77,0,3,0,0
2,13249,90,1,3,0,0
1,18220,77,1,3,0,0
0,19409,77,0,3,0,0
0,17805,15,0,3,0,0
2,324,73,0,3,0,0
1,15727,87,0,3,0,0
1,20575,17,0,3,0,0
1,20451,77,1,3,0,0
1,22055,77,1,3,0,0
2,11039,69,0,3,0,1
2,15582,17,0,3,0,0
1,3369,77,1,3,0,0
2,22649,69,0,3,0,1
2,18324,88,0,3,0,1
2,1012,90,0,3,0,0
2,4708,90,0,3,0,0
2,20005,17,0,3,1,0
2,6814,17,0,3,0,1
2,14588,17,0,3,1,0
2,14248,90,0,3,0,1
2,209,88,0,3,1,0
2,14757,85,0,3,1,0
1,7818,87,0,3,0,0
2,13219,80,0,3,0,1
2,1,90,0,3,0,0
1,4231,87,0,3,0,0
2,384,47,0,3,0,0
0,9587,87,0,3,0,0
1,17816,17,1,3,0,0
1,16111,17,1,3,0,0
1,2589,17,1,3,0,0
2,19808,17,1,3,0,0
1,16692,87,0,3,0,0
1,20378,77,1,3,1,0
1,17573,77,0,3,1,0
1,5487,77,1,3,0,0
1,20572,77,1,3,1,0
1,10176,17,1,3,1,0
1,9887,17,1,3,1,0
1,11131,77,1,3,1,0
0,19663,87,0,3,1,0
1,21047,90,1,3,1,0
1,12880,87,1,3,1,0
2,2911,77,0,3,0,0
0,8691,90,0,3,1,0
2,443,69,0,3,1,0
1,6095,77,1,3,0,0
1,2324,77,1,3,1,0
1,593,17,1,3,1,0
1,6624,90,0,3,1,0
2,6641,90,0,3,1,0
0,8434,69,0,3,1,0
2,13379,50,0,3,1,0
0,21717,87,0,3,1,0
0,9001,87,0,3,1,0
1,11668,85,0,3,1,0
2,776,73,0,3,1,0
1,24,77,1,3,1,0
2,198,81,0,3,1,0
1,7327,77,1,3,1,0
0,11204,85,0,3,1,0
0,20473,17,0,3,1,0
2,931,90,0,3,1,0
1,898,85,0,3,1,0
1,12,17,1,3,1,0
1,4026,77,1,3,1,0
1,10037,17,0,3,1,0
1,3568,29,1,3,0,0
0,19069,17,0,3,1,0
1,19741,17,1,3,1,0
0,955,77,1,3,1,0
2,125,88,0,3,0,1
1,14845,85,0,3,1,0
1,15033,90,1,3,0,1
1,4294,85,0,3,1,0
1,20663,62,1,3,1,0
1,16650,77,1,3,1,0
1,4859,90,0,3,1,0
2,9088,39,0,3,0,0
1,2008,17,0,3,0,0
1,17447,17,1,3,0,1
2,1058,90,1,3,0,1
1,600,87,1,3,1,0
2,134,90,0,3,1,0
2,125,39,0,3,1,0
2,198,81,0,3,1,0
2,9493,90,0,3,1,0
1,18720,87,0,3,0,1
0,12329,45,0,3,0,1
2,696,50,0,3,1,0
2,16962,88,0,3,0,1
1,20718,17,1,3,0,0
0,19626,77,1,3,0,0
2,13684,88,0,3,1,0
2,1760,44,0,3,1,0
2,5658,90,0,3,0,1
1,23037,85,0,3,1,0
1,11947,87,1,3,0,1
1,12230,87,1,3,0,1
0,14787,80,0,3,0,1
1,2682,86,0,3,0,1
2,9006,85,0,3,0,1
2,5621,59,0,3,1,0
2,3016,88,0,3,1,0
2,6367,90,0,3,0,1
2,5315,59,0,3,0,1
0,5413,17,1,3,0,1
2,752,50,0,3,0,1
2,4799,73,0,3,0,1
0,3451,80,1,3,0,1
0,21398,73,1,3,1,0
0,19331,77,1,3,1,0
2,15631,59,0,3,0,1
0,18456,21,0,3,1,0
2,629,50,0,3,0,1
1,15791,77,1,3,0,1
2,11276,90,0,3,0,0
0,11171,90,0,3,0,1
2,5137,90,0,3,0,0
0,13577,87,1,3,0,1
0,19865,73,0,3,0,1
1,22857,96,0,3,0,0
2,3525,52,0,3,0,1
1,3904,69,0,3,1,0
0,7553,86,0,3,0,1
1,18412,69,0,3,0,1
1,2162,17,1,3,1,0
2,15269,90,0,3,1,0
2,3539,88,0,3,1,0
1,22141,85,0,3,0,1
2,992,87,0,3,0,1
0,18986,87,0,3,0,1
1,15118,44,0,3,0,1
2,12116,90,0,3,0,0
1,1318,77,1,3,0,1
1,20157,17,1,3,1,0
1,5393,90,1,3,0,1
1,12860,39,0,3,0,1
2,7408,88,0,3,0,1
0,8508,15,0,3,0,1
2,16553,8,0,4,1,0
2,198,87,0,3,0,1
2,15118,43,0,3,1,0
2,14093,59,0,3,0,1
2,3873,87,0,3,0,1
2,198,81,0,3,0,1
1,3808,87,0,3,0,1
1,19539,96,1,3,0,1
1,5641,57,0,3,0,1
1,4577,90,0,3,0,1
1,7225,77,1,3,0,1
2,21438,41,0,3,0,1
2,2914,17,1,3,0,0
2,18155,87,0,3,1,0
1,17171,77,1,3,0,1
2,1917,90,0,3,0,0
1,2278,77,1,3,0,1
2,7215,17,0,3,1,0
2,8865,90,0,3,0,0
2,19631,50,0,3,0,1
2,2348,50,0,3,1,0
2,19518,52,0,3,0,1
0,10069,17,0,3,0,1
0,17806,78,0,3,0,1
1,1656,15,1,3,0,1
1,18741,17,1,3,0,1
2,9420,90,0,3,0,1
1,19631,81,1,3,0,1
1,5022,87,1,3,0,1
0,8700,68,0,4,0,0
0,7382,78,0,3,0,1
1,12806,87,0,3,0,1
1,48,29,1,3,0,1
1,12950,90,0,3,0,1
1,21375,87,0,3,0,1
0,22104,31,0,3,0,1
0,9881,17,0,3,0,1
0,10401,96,0,3,0,0
2,11484,85,0,3,1,0
1,2648,87,0,3,0,1
1,3399,17,1,3,0,1
2,15293,59,0,3,0,1
1,2844,87,0,3,0,1
0,2980,17,0,3,0,1
2,19579,35,0,3,0,1
2,307,73,0,3,0,1
2,17816,52,0,3,0,1
1,10050,17,0,3,0,1
1,19698,77,0,3,0,1
2,434,90,0,3,0,1
1,20969,77,1,3,0,1
0,2597,17,1,3,0,1
1,11693,77,0,3,0,1
0,21015,85,0,3,1,0
0,21015,85,0,3,0,1
1,19552,77,1,3,0,1
2,5103,17,1,3,0,1
1,8103,77,1,3,0,1
1,8697,77,1,3,0,0
2,2720,81,0,3,0,1
1,20822,90,0,3,0,1
2,13149,88,0,3,0,1
1,11178,87,0,3,0,1
2,20534,50,0,3,0,1
1,3311,17,1,3,0,1
1,2761,96,0,3,0,1
2,564,90,0,3,1,0
0,10915,87,1,3,0,1
0,7185,85,0,3,1,0
2,12269,73,0,3,0,1
1,15196,68,0,3,0,0
2,18263,90,0,3,0,0
2,3016,50,0,3,0,1
0,18423,77,1,3,0,1
1,20801,77,1,3,0,0
2,3224,90,0,3,0,1
2,10252,77,0,3,0,1
2,5734,81,0,3,0,1
2,21631,77,0,3,1,0
1,21180,77,1,3,0,0
2,22638,57,0,3,0,0
1,19552,17,1,3,0,0
1,6765,17,1,3,0,0
1,7932,17,0,3,0,1
1,7665,77,1,3,0,1
1,8857,77,1,3,0,0
0,5326,77,0,3,0,0
1,16169,15,1,3,0,0
1,15196,69,0,3,0,0
0,14690,90,0,3,0,1
1,15229,77,1,3,0,0
1,6351,15,0,3,0,0
1,3224,17,1,3,0,0
2,21795,5,0,4,1,0
1,19044,78,1,3,0,0
2,3218,81,0,3,0,0
1,21491,17,1,3,0,0
0,17689,17,0,3,0,0
0,11092,87,0,3,0,0
1,10841,87,0,3,0,0
0,17689,17,0,3,0,0
2,2597,77,1,3,0,0
2,20917,41,0,3,0,1
1,14475,90,0,3,0,0
2,20998,90,0,3,0,0
1,596,90,0,3,0,1
2,18977,77,0,3,0,1
1,18638,17,0,3,0,1
0,11007,77,1,3,0,0
2,13859,61,0,3,0,0
1,4851,17,1,3,0,0
0,11434,15,0,3,0,0
1,8508,15,0,3,0,1
0,2313,90,0,3,0,0
2,1295,90,0,3,0,0
1,9198,61,0,3,0,0
0,4026,77,1,3,0,1
1,9367,80,0,3,0,1
0,15033,91,0,3,0,0
1,19069,17,0,3,1,0
2,1197,90,0,3,0,1
2,14744,90,0,3,0,0
1,1038,47,0,3,1,0
2,1091,90,0,3,1,0
0,14222,77,0,3,0,1
2,14488,90,0,3,0,1
2,8981,15,0,3,0,0
2,8999,90,0,3,0,1
2,209,50,0,3,1,0
1,4150,17,0,3,0,1
2,1356,87,0,3,0,1
1,17601,85,0,3,0,1
1,12792,87,0,3,0,1
0,11876,17,1,4,0,0
1,22757,77,1,3,0,0
2,4735,69,0,3,0,1
2,8553,90,0,3,0,1
2,1522,44,0,3,1,0
2,20613,17,0,3,1,0
2,19459,90,0,3,0,0
2,11688,90,0,3,0,0
2,14651,17,0,3,0,0
2,8333,90,0,3,0,1
0,19656,85,0,3,1,0
2,1144,90,0,3,0,0
1,18412,42,0,3,0,1
1,18867,15,0,3,0,1
2,8407,90,0,3,0,1
2,11204,85,0,3,0,1
1,404,1,0,3,0,0
2,8782,90,0,3,0,1
1,3295,17,1,4,0,0
2,631,87,0,3,0,1
0,21164,85,0,3,1,0
1,8907,78,0,3,0,1
2,3994,88,0,3,1,0
2,2455,77,0,3,0,0
2,797,96,0,3,0,0
2,19513,73,0,3,0,0
2,7327,90,0,3,0,0
1,2313,17,1,3,0,1
2,4233,96,0,3,1,0
2,11488,15,0,3,0,0
2,17234,90,0,3,0,1
2,22301,90,0,3,0,1
2,21939,90,0,3,0,0
1,10562,77,1,3,0,0
2,14168,73,0,3,0,1
1,14148,77,1,3,0,0
2,21377,90,0,3,0,0
0,9725,90,0,3,0,1
2,9897,69,0,3,0,1
0,15149,77,1,3,0,1
1,14903,86,0,3,0,1
1,8191,69,0,3,0,1
0,15924,90,0,3,0,1
1,17162,77,1,3,0,1
2,1114,73,0,3,1,0
2,4794,92,0,4,0,0
2,340,17,0,3,0,1
2,17049,77,0,3,1,0
2,19531,90,0,3,0,0
2,14797,69,0,3,1,0
2,10230,17,0,3,0,1
1,19422,90,0,3,0,1
1,1998,17,1,3,0,1
1,22106,17,1,3,0,1
1,17441,77,1,3,0,0
1,19739,85,0,3,0,1
2,14709,69,0,3,1,0
1,104,22,0,3,0,0
1,1101,96,1,3,0,0
2,16537,69,0,3,1,0
1,17994,90,0,3,0,0
2,7144,77,0,3,1,0
2,5479,90,0,3,0,1
1,10130,77,1,3,0,0
1,14009,59,0,3,0,1
2,19518,52,0,4,0,0
1,5964,77,1,4,0,0
1,104,87,0,4,0,0
2,20829,80,0,3,0,1
1,22704,77,1,4,0,0
2,9604,17,0,2,1,0
2,19021,39,0,4,0,0
0,22104,87,0,4,0,0
0,18077,17,1,4,0,0
1,16147,87,0,3,0,0
1,19078,77,0,3,0,0
1,20945,17,1,3,0,0
1,8244,87,1,3,0,0
2,15005,90,0,3,0,0
0,17620,17,1,3,0,0
1,18364,77,1,3,0,0
2,9619,88,0,4,0,0
1,11615,77,1,2,0,1
1,20767,90,0,3,0,1
2,3792,96,0,3,0,0
1,14676,87,1,3,0,1
0,19312,90,0,3,1,0
1,6055,77,1,3,0,0
1,12719,17,1,3,0,0
0,8017,81,0,3,0,0
1,4085,77,1,3,0,0
1,9157,87,0,3,0,0
1,707,77,1,3,0,0
1,10883,17,1,3,0,0
1,11955,77,0,3,0,0
1,19847,77,1,3,0,0
1,10348,87,0,3,0,0
1,5847,17,0,3,0,0
1,5943,87,1,3,0,0
2,22305,90,0,3,0,0
1,14730,17,0,3,0,0
1,19414,17,1,3,0,0
1,22662,87,0,3,0,0
2,2549,53,0,3,0,0
1,18985,17,1,3,0,0
2,21379,96,0,3,0,0
1,15680,77,0,3,0,0
0,14093,41,0,3,0,0
2,11972,90,0,3,0,0
1,17850,90,1,3,0,0
1,5756,78,1,3,1,0
2,22240,90,0,3,0,0
0,21509,87,0,3,0,0
1,19054,77,1,3,1,0
1,19751,77,0,3,0,0
0,1600,15,0,3,1,0
1,4877,17,1,3,1,0
1,4222,45,0,3,0,0
2,209,50,0,3,1,0
2,16565,90,0,3,1,0
0,1370,17,1,3,1,0
1,3640,15,0,3,0,0
0,12586,17,1,3,1,0
2,17021,77,1,3,1,0
2,8294,87,1,3,1,0
2,15116,47,0,3,1,0
1,2284,77,1,3,0,0
2,2368,61,0,3,1,0
0,14676,87,0,3,1,0
2,22075,77,1,3,1,0
1,15444,77,0,3,0,0
1,18591,17,1,3,1,0
2,18802,90,0,3,0,0
1,7097,17,1,3,1,0
2,4001,88,0,3,1,0
2,3911,77,1,3,1,0
1,3628,90,0,3,1,0
0,3606,90,0,3,1,0
0,10661,90,0,3,1,0
