Primary Type,Block,Location Description,Domestic,month,day,Period_1,Period_2
3,12945,115,0,7,28,0,1
2,1828,112,0,7,28,0,1
3,3796,112,0,7,28,0,0
3,5304,115,0,7,28,1,0
3,1118,113,0,7,28,0,1
3,10236,58,0,7,28,0,1
2,249,112,0,7,28,0,1
1,10033,115,0,7,28,0,1
3,7485,91,0,7,28,0,1
3,11382,115,0,7,28,0,1
3,12852,55,0,7,28,0,1
3,594,55,0,7,28,0,1
2,2510,0,0,7,28,0,1
2,3657,15,0,7,28,0,1
3,16291,43,0,7,28,0,1
3,16220,115,0,7,28,0,0
2,12049,112,0,7,28,0,1
2,13543,115,0,7,28,0,1
2,13421,115,0,7,28,0,1
2,439,115,0,7,28,0,0
2,4908,115,0,7,28,0,0
2,3483,115,0,7,28,0,0
3,2881,67,0,7,28,0,0
3,13992,115,0,7,28,0,0
3,17765,67,0,7,28,0,0
1,2367,115,0,7,28,0,1
2,10275,112,0,7,28,0,0
3,18179,112,0,7,28,1,0
2,150,115,0,7,28,0,0
2,12768,115,0,7,28,0,0
3,2570,113,0,7,28,0,1
2,10029,112,0,7,28,0,0
1,10025,115,0,7,28,1,0
1,4899,115,0,7,28,1,0
3,594,88,0,7,28,0,0
3,594,55,0,7,28,0,0
3,1458,115,0,7,28,0,0
2,11635,115,0,7,28,0,0
3,1168,91,0,7,28,0,1
3,8224,17,1,7,28,0,1
3,5860,115,0,7,28,0,1
3,19383,115,0,7,28,0,0
1,20719,100,0,7,28,0,1
1,11154,115,0,7,28,1,0
3,20347,88,0,7,28,1,0
1,14278,115,0,7,28,0,1
1,4752,115,0,7,28,0,0
3,19520,115,0,7,28,0,0
1,14277,115,0,7,28,0,1
3,14869,115,0,7,28,0,0
3,15924,115,0,7,28,0,1
1,12343,115,0,7,28,0,1
3,1038,115,0,7,28,0,0
3,5285,115,0,7,28,0,1
3,1168,91,0,7,28,0,1
1,16205,115,0,7,28,1,0
3,14114,115,0,7,28,0,0
3,752,52,0,7,28,0,0
1,18165,115,0,7,28,0,0
3,20148,123,0,7,28,0,0
1,7261,115,0,7,28,0,1
3,14897,123,0,7,28,0,1
3,11198,115,0,7,28,0,0
3,1168,91,0,7,28,0,1
3,5657,103,0,7,28,0,1
3,405,17,0,7,28,1,0
3,18934,88,0,7,28,0,1
3,2336,100,0,7,28,0,1
3,15823,103,0,7,28,0,0
3,5247,88,0,7,28,0,1
1,4442,93,0,7,28,0,1
1,16974,115,0,7,28,1,0
1,11324,115,0,7,28,1,0
1,16259,115,0,7,28,0,1
3,4024,115,0,7,28,0,1
1,11805,103,0,7,28,0,0
3,16397,88,0,7,28,0,0
1,17914,115,0,7,28,0,0
1,19672,115,0,7,28,0,1
1,15349,103,0,7,28,0,1
3,320,50,0,7,28,0,0
3,11901,17,0,7,28,0,0
3,11764,100,0,7,28,0,1
3,13973,115,0,7,28,0,1
3,6142,88,0,7,28,0,1
3,20325,100,0,7,28,0,1
1,3830,93,0,7,28,0,0
3,2633,103,0,7,28,1,0
1,20011,115,0,7,28,1,0
1,7148,115,0,7,28,0,0
3,12470,17,0,7,28,0,1
1,15279,115,0,7,28,0,0
3,4246,17,0,7,28,0,1
3,1157,91,0,7,28,0,0
3,13742,103,0,7,28,1,0
1,2757,115,0,7,28,0,1
3,13044,88,0,7,28,1,0
3,12195,115,0,7,28,0,0
1,1877,115,0,7,28,0,0
1,8655,115,0,7,28,0,0
3,3147,88,0,7,28,1,0
3,510,76,0,7,28,0,1
3,320,115,0,7,28,0,0
1,5685,115,0,7,28,0,0
3,19785,115,0,7,28,0,1
3,3267,102,0,7,28,1,0
3,1594,115,0,7,28,0,0
1,19699,103,0,7,28,1,0
3,11640,70,0,7,28,0,1
3,14829,100,1,7,28,1,0
3,117,39,0,7,28,0,1
3,6707,112,0,7,28,0,1
3,816,91,0,7,28,0,1
3,12044,19,0,7,28,0,1
3,5659,123,0,7,28,1,0
3,9417,88,0,7,28,0,1
3,13705,42,0,7,28,0,1
3,653,80,0,7,28,0,0
3,3119,91,0,7,28,0,1
1,6554,115,0,7,28,1,0
3,5304,47,0,7,28,0,0
3,20265,115,0,7,28,0,1
3,10512,41,0,7,28,0,1
1,1986,93,0,7,28,1,0
3,13513,123,0,7,28,0,1
3,17987,103,0,7,28,0,1
3,1168,91,0,7,28,0,1
3,1168,91,0,7,28,0,1
3,6156,88,0,7,28,0,1
3,13105,100,0,7,28,0,1
1,20661,115,0,7,28,0,1
3,15535,100,1,7,28,0,0
3,379,23,0,7,28,0,0
3,826,74,0,7,28,0,1
3,8779,88,0,7,1,0,0
3,11371,100,0,6,7,1,0
1,7691,88,0,6,28,0,1
3,15593,88,0,4,17,0,0
3,5731,103,0,7,27,1,0
3,13071,100,0,7,16,0,1
0,2872,115,0,7,28,0,0
0,2872,115,0,7,28,0,0
0,11678,115,0,7,28,0,1
0,18366,115,0,7,28,0,0
3,1361,100,0,7,26,1,0
3,18501,100,0,7,21,0,1
3,9533,100,1,8,12,0,1
2,15488,115,0,7,29,0,0
3,11244,112,0,8,13,0,1
3,596,52,0,8,13,0,1
3,1039,104,0,7,29,0,0
3,1168,91,0,7,29,0,0
1,3431,67,0,7,29,0,0
3,13036,17,0,7,29,0,0
1,7583,115,0,7,29,0,0
2,12530,115,0,7,29,0,0
3,1234,76,0,7,24,0,1
1,18086,115,0,7,29,0,0
2,9511,115,0,7,29,0,0
3,6541,70,0,7,29,0,0
3,19113,115,0,7,29,1,0
3,1204,17,0,7,29,0,0
3,1698,113,0,7,29,0,0
3,18210,115,0,7,29,0,0
1,9431,115,0,7,29,0,0
3,1216,115,0,7,29,0,0
3,13525,115,0,7,29,1,0
3,7311,112,0,7,29,1,0
3,7376,115,0,7,29,0,0
3,7718,93,0,7,29,1,0
3,179,115,0,7,29,0,0
3,14949,101,0,7,29,0,0
3,659,113,0,7,29,1,0
3,20354,115,0,7,29,1,0
2,623,58,0,7,29,1,0
3,3610,88,0,7,29,1,0
3,16957,115,0,7,29,1,0
3,10512,113,0,7,29,1,0
3,78,115,0,7,29,1,0
3,19293,113,0,7,29,1,0
3,3684,70,0,7,29,1,0
3,3889,15,0,7,29,1,0
2,12438,112,0,7,29,1,0
3,594,113,0,7,29,1,0
2,1888,91,0,7,29,1,0
3,643,58,0,7,29,1,0
3,5945,102,0,7,29,0,0
3,4218,115,0,7,29,0,1
2,16325,115,0,7,29,0,1
3,7100,115,0,7,29,0,1
3,1310,52,0,7,29,0,1
3,154,115,0,7,29,0,1
3,581,55,0,7,29,0,1
3,3684,113,0,7,29,0,1
3,18737,55,0,7,29,0,1
3,18088,101,1,7,29,0,1
3,1542,112,0,7,29,0,1
3,4263,70,0,7,29,1,0
3,8008,115,0,7,29,1,0
3,7951,91,0,7,29,0,1
3,8046,115,0,7,29,0,0
3,6391,91,0,7,29,0,1
3,12049,113,0,7,29,0,1
3,18781,55,0,7,29,0,1
3,18251,115,0,7,29,1,0
3,1508,100,0,7,29,0,0
2,20408,67,0,7,29,0,1
3,16422,113,0,7,29,0,1
2,2357,95,0,7,29,0,1
3,6334,115,0,7,29,0,1
3,18737,55,0,7,29,0,1
3,6959,115,0,7,29,0,1
3,15379,115,0,7,29,0,1
3,12288,113,0,7,29,0,1
2,1888,91,0,7,29,0,1
3,19114,100,0,7,29,1,0
3,11729,100,1,7,29,0,1
3,2162,55,0,7,29,0,1
3,233,70,0,7,29,0,1
2,249,112,0,7,29,0,1
3,7038,93,0,7,29,1,0
3,12691,52,0,7,29,0,1
3,7426,19,0,7,29,0,0
3,594,113,0,7,29,0,1
3,594,113,0,7,29,0,1
3,1168,91,0,7,29,0,1
3,200,55,0,7,29,1,0
2,15,112,0,7,29,0,1
3,8516,115,0,7,29,0,1
3,15156,6,0,7,29,0,1
2,2199,91,0,7,29,0,1
2,13737,115,0,7,29,0,1
3,137,115,0,7,29,0,1
3,741,93,0,7,29,1,0
3,13993,58,0,7,29,0,1
1,134,115,0,7,29,0,1
1,14190,115,0,7,29,0,1
3,1320,113,0,7,29,0,1
2,12049,112,0,7,29,0,1
2,3619,112,0,7,29,0,0
2,8238,115,0,7,29,0,0
3,3715,103,0,7,29,1,0
3,962,91,0,7,29,0,0
2,14520,15,0,7,29,0,0
3,2469,58,0,7,29,0,1
3,4426,93,0,7,29,0,1
3,13975,17,1,7,29,0,0
3,4426,93,0,7,29,0,1
3,16293,100,1,7,29,0,0
2,13967,112,0,7,29,0,0
3,866,93,0,7,29,0,0
3,5202,115,0,7,29,0,1
3,12055,104,0,7,29,0,0
3,1168,91,0,7,29,0,0
1,1832,93,0,7,29,0,1
2,13712,67,0,7,29,0,0
3,1595,47,0,7,29,0,0
1,16258,115,0,7,29,0,1
1,7651,115,0,7,29,0,0
3,7462,115,0,7,29,0,1
3,1176,115,0,7,29,0,1
2,19903,15,0,7,29,0,0
3,3684,55,0,7,29,0,1
2,9060,115,0,7,29,0,0
2,14864,115,0,7,29,0,0
2,2892,115,0,7,29,0,0
3,10724,115,0,7,29,0,1
3,11583,93,0,7,29,0,1
3,907,93,0,7,29,1,0
3,15486,115,0,7,29,1,0
1,11071,115,0,7,29,0,1
3,16293,100,1,7,29,0,0
3,1168,91,0,7,29,0,0
3,1168,91,0,7,29,0,1
3,6952,115,0,7,29,0,0
3,15046,93,0,7,29,0,0
3,1185,115,0,7,29,0,1
3,5452,115,0,7,29,0,0
3,328,46,0,7,29,0,0
3,1168,91,0,7,29,0,1
3,7017,115,0,7,29,0,1
3,3547,35,0,7,29,1,0
3,17507,115,0,7,29,0,1
1,19309,115,0,7,29,0,0
3,3065,101,0,7,29,0,1
1,20898,115,0,7,29,0,1
1,3827,115,0,7,29,0,0
3,2964,104,0,7,29,1,0
3,1808,115,0,7,29,1,0
3,8949,115,0,7,29,0,1
3,10208,115,0,7,29,0,0
3,18635,115,0,7,29,1,0
3,19122,115,0,7,29,0,1
3,11749,115,0,7,29,0,1
3,2826,115,0,7,29,0,0
3,19857,1,0,7,29,0,1
1,12621,115,0,7,29,0,1
3,8356,115,0,7,29,0,1
1,2708,115,0,7,29,0,0
3,7159,115,0,7,29,0,0
1,16553,115,0,7,29,0,0
3,9336,115,0,7,29,0,0
1,5216,93,0,7,29,0,0
1,13297,115,0,7,29,0,0
3,8257,115,0,7,29,0,0
3,13867,115,0,7,29,0,1
3,15350,115,0,7,29,0,1
3,12684,52,0,7,29,0,1
3,782,115,0,7,29,0,0
3,643,88,0,7,29,0,0
1,15885,115,0,7,29,0,0
3,1674,115,0,7,29,0,1
3,494,91,0,7,29,0,1
3,1200,23,0,7,29,0,0
3,7464,100,0,7,29,0,1
3,1168,91,0,7,29,0,1
3,2845,115,0,7,29,0,0
3,1506,91,0,7,29,0,1
3,12916,115,0,7,29,0,0
3,11293,15,0,7,29,1,0
3,13034,103,0,7,29,1,0
3,1168,91,0,7,29,0,1
3,9359,103,0,7,29,0,1
3,10314,23,0,7,29,0,0
3,2469,91,0,7,29,0,1
3,1168,88,0,7,29,0,0
3,643,91,0,7,29,0,1
3,8632,115,0,7,29,0,1
3,12756,93,0,7,29,0,0
3,1168,91,0,7,29,0,0
3,14490,93,0,7,29,0,1
3,7678,103,0,7,29,0,1
1,17226,103,0,7,29,1,0
1,10329,115,0,7,29,0,1
3,10405,100,0,7,29,0,0
1,11702,115,0,7,29,0,1
3,17526,115,0,7,29,1,0
1,3542,112,0,7,29,0,1
3,5415,115,0,7,29,0,1
3,17486,123,0,7,29,1,0
3,9018,115,0,7,29,0,1
3,1625,112,0,7,29,0,0
3,841,91,0,7,29,0,0
3,8253,103,0,7,29,0,1
3,6141,23,0,7,29,0,1
3,418,102,0,7,29,1,0
3,2927,52,0,7,29,0,1
1,16841,115,0,7,29,0,1
1,700,115,0,7,29,0,1
3,8774,115,0,7,29,0,0
3,15340,115,0,7,29,0,1
3,8249,115,0,7,29,0,0
3,8864,15,0,7,29,0,0
3,643,91,0,7,29,0,1
3,2220,91,0,7,29,0,1
3,1200,23,0,7,29,0,0
3,17477,17,0,7,29,0,1
3,419,12,0,7,29,0,1
3,18519,115,0,7,29,1,0
3,18865,100,0,7,29,0,0
3,16918,42,0,7,29,0,1
3,13560,115,0,7,29,0,1
3,19359,100,0,7,29,0,1
3,19331,115,0,7,29,0,0
3,9842,23,0,7,29,0,0
3,1612,88,0,7,29,0,0
1,14385,100,0,7,29,1,0
3,14808,46,0,7,29,1,0
3,5360,23,0,7,29,0,0
3,3037,101,0,7,29,0,1
1,15386,115,0,7,29,0,1
3,7299,17,0,7,29,1,0
3,942,88,0,7,29,1,0
3,15562,67,0,7,29,0,1
3,19969,126,0,7,29,0,1
3,567,112,0,7,29,1,0
3,1168,112,0,7,29,0,0
3,14735,17,0,7,29,0,1
3,5493,115,0,7,29,0,1
3,1296,88,0,7,29,1,0
3,15156,11,0,7,29,0,0
1,8127,93,0,7,29,0,0
1,1161,115,0,7,29,0,0
3,7939,93,0,7,29,1,0
3,1168,88,0,7,29,0,1
3,1200,88,0,7,29,0,0
1,18393,115,0,7,29,0,1
3,16781,22,0,5,31,1,0
3,12685,88,0,1,22,1,0
3,7145,88,0,4,21,0,1
3,3059,112,0,7,25,1,0
3,930,124,0,7,8,0,1
3,18315,46,0,7,22,1,0
3,1571,76,0,7,21,0,1
3,972,88,0,7,29,1,0
3,18079,100,0,5,1,0,0
0,16637,98,0,7,29,0,0
0,6419,98,0,7,29,0,1
0,2396,115,0,7,29,0,1
0,7648,115,0,7,29,0,1
0,18058,115,0,7,29,0,1
2,12462,112,0,1,6,1,0
2,266,93,0,1,5,0,1
2,12684,112,0,1,22,1,0
2,1357,123,0,1,24,0,1
2,18286,112,0,1,23,1,0
2,18284,100,0,1,22,0,1
2,15239,123,0,1,22,0,1
2,12307,100,0,1,22,1,0
2,18135,88,0,1,22,0,1
2,18399,112,0,1,23,0,1
2,15525,112,0,1,23,0,1
2,11685,120,0,1,24,0,1
2,15525,123,0,1,24,0,1
2,1864,112,0,1,28,1,0
2,9042,112,0,1,28,1,0
2,1833,123,0,1,28,0,1
2,1146,93,0,1,27,1,0
2,11471,115,0,1,28,1,0
2,9042,115,0,1,28,1,0
2,2941,123,0,1,1,0,1
2,2302,101,0,1,1,0,1
2,11470,115,0,1,28,1,0
2,3385,112,0,1,28,1,0
2,2494,101,0,1,28,1,0
2,14297,15,0,1,22,0,1
2,12987,100,0,1,22,0,1
2,12471,17,0,1,28,0,0
2,12657,17,0,1,28,0,0
2,10733,123,0,1,28,1,0
2,210,17,0,1,28,1,0
2,3711,112,0,1,28,1,0
2,3872,100,0,1,28,1,0
2,1611,67,0,1,28,1,0
2,243,112,0,1,28,1,0
2,17552,123,0,1,4,0,0
2,10028,95,0,1,14,0,0
2,1186,104,0,1,5,0,1
2,10028,95,0,1,7,0,0
2,19523,112,0,1,6,0,1
2,2801,102,0,1,8,1,0
2,574,17,0,1,8,0,1
2,18072,123,0,1,8,0,1
2,14950,123,0,1,8,0,1
2,10028,95,0,1,14,0,0
2,8466,123,0,1,12,1,0
2,10028,95,0,1,12,0,0
2,6511,100,0,1,14,0,1
2,2586,123,0,1,2,0,1
2,10778,17,0,1,28,0,1
2,2826,123,0,1,28,1,0
2,13757,100,0,1,28,1,0
2,2183,112,0,1,28,1,0
2,2490,123,0,1,28,0,0
2,2325,69,0,1,28,0,0
2,11658,112,0,1,28,1,0
2,16606,100,0,1,28,1,0
3,1812,115,0,7,30,0,0
3,18002,115,0,7,30,0,0
1,8829,115,0,7,30,0,0
1,4510,115,0,7,30,0,1
3,112,23,0,7,30,0,0
2,14055,112,0,7,30,0,0
3,7260,117,0,7,30,0,0
3,379,23,0,7,30,0,0
3,10314,115,0,7,30,0,0
3,16709,115,0,7,30,0,0
3,4267,55,0,7,30,0,0
3,15046,115,0,7,30,0,0
3,7600,115,0,7,30,0,0
3,5730,115,0,7,30,0,0
3,594,52,0,7,30,0,0
3,10494,93,0,7,30,0,0
3,2570,43,0,7,30,0,0
3,2802,49,0,7,30,0,0
3,18901,100,1,7,30,0,0
1,10224,115,0,7,30,0,0
3,369,112,0,7,30,0,0
3,14583,67,0,7,30,0,0
3,14466,102,0,7,30,1,0
3,3901,93,0,7,30,1,0
3,17612,115,0,7,30,1,0
3,5474,103,0,7,30,0,0
3,9179,15,0,7,30,1,0
3,747,115,0,7,30,1,0
3,1042,115,0,7,30,0,0
2,4689,88,0,7,30,1,0
3,13664,76,0,7,30,0,0
2,2458,112,0,7,30,1,0
3,16545,115,0,7,30,0,0
2,4276,112,0,7,30,1,0
2,19561,112,0,7,30,1,0
1,13016,100,0,7,30,0,0
2,16258,112,0,7,30,1,0
3,10228,113,0,7,30,1,0
3,20016,103,0,7,30,1,0
3,10740,123,0,7,30,0,0
3,18328,112,0,7,30,1,0
2,13285,15,0,7,30,1,0
3,159,70,0,7,30,1,0
3,3091,55,0,7,30,1,0
1,10103,115,0,7,30,1,0
3,16321,115,0,7,30,1,0
3,5528,55,0,7,30,1,0
2,14413,112,0,7,30,1,0
3,11609,82,0,7,30,1,0
2,13060,112,0,7,30,1,0
3,17192,112,0,7,30,1,0
3,4169,115,0,7,30,1,0
3,7815,55,0,7,30,1,0
1,6190,115,0,7,30,1,0
1,10750,115,0,7,30,1,0
2,13054,112,0,7,30,1,0
3,5919,115,0,7,30,0,0
3,3852,52,0,7,30,0,0
3,7498,115,0,7,30,0,0
3,3253,115,0,7,30,1,0
3,1751,104,0,7,30,0,1
3,7001,23,0,7,30,0,0
3,6049,104,0,7,30,0,1
3,9348,115,0,7,30,0,1
2,13770,115,0,7,30,0,1
2,11201,112,0,7,30,1,0
2,6223,112,0,7,30,0,1
3,1168,91,0,7,30,0,0
1,12584,102,0,7,30,1,0
3,13423,113,0,7,30,0,1
3,16859,112,0,7,30,0,1
3,15905,100,0,7,30,1,0
3,6940,104,0,7,30,0,1
3,20712,93,0,7,30,0,1
3,13981,115,0,7,30,1,0
3,5317,70,0,7,30,0,1
3,17675,70,0,7,30,0,1
2,17331,115,0,7,30,0,1
2,1467,112,0,7,30,0,1
2,2902,115,0,7,30,0,1
2,16197,115,0,7,30,0,1
2,13039,120,0,7,30,0,1
3,11841,100,1,7,30,0,1
3,13343,88,0,7,30,0,0
3,16263,112,0,7,30,1,0
3,275,88,0,7,30,0,1
3,18737,70,0,7,30,0,1
3,11640,70,0,7,30,0,1
3,4096,52,0,7,30,0,1
3,17913,55,0,7,30,0,1
3,17913,55,0,7,30,0,1
3,121,113,0,7,30,0,1
3,320,49,0,7,30,0,1
3,594,43,0,7,30,0,1
3,594,43,0,7,30,0,1
2,1295,115,0,7,30,0,1
3,4945,55,0,7,30,0,1
3,1525,112,0,7,30,1,0
3,111,112,0,7,30,0,1
3,705,55,0,7,30,0,1
3,2960,55,0,7,30,0,1
3,5018,115,0,7,30,0,1
3,1295,112,0,7,30,0,1
3,962,104,0,7,30,0,1
3,5317,70,0,7,30,0,1
3,5007,23,0,7,30,1,0
3,8305,115,0,7,30,0,0
3,379,23,0,7,30,0,0
3,379,23,0,7,30,0,0
3,10410,112,0,7,30,0,1
3,3671,17,0,7,30,0,1
1,5239,115,0,7,30,1,0
3,109,113,0,7,30,0,1
3,12684,70,0,7,30,0,1
3,7374,112,0,7,30,0,1
3,594,55,0,7,30,0,1
3,2514,115,0,7,30,0,1
2,4899,115,0,7,30,0,1
3,1168,91,0,7,30,0,1
3,7373,91,0,7,30,0,1
3,20127,100,1,7,30,0,1
3,3353,88,0,7,30,0,1
3,12667,55,0,7,30,0,1
3,12852,55,0,7,30,0,1
3,6715,115,0,7,30,0,1
2,13719,115,0,7,30,0,1
3,17161,100,1,7,30,0,1
2,20641,112,0,7,30,0,1
2,13725,112,0,7,30,0,1
3,14579,100,0,7,30,0,1
3,1168,91,0,7,30,0,1
3,7244,115,0,7,30,0,1
2,6512,112,0,7,30,0,1
2,19948,101,0,7,30,0,1
2,9318,123,0,7,30,0,1
3,6958,115,0,7,30,0,1
2,13398,115,0,7,30,0,0
3,5747,55,0,7,30,0,0
3,1168,91,0,7,30,0,1
3,5202,115,0,7,30,0,1
3,3958,70,0,7,30,0,0
3,3614,115,0,7,30,0,0
3,5776,104,0,7,30,0,1
3,93,91,0,7,30,0,1
3,17637,115,0,7,30,0,0
3,20239,100,1,7,30,0,0
1,19560,93,0,7,30,0,1
3,15893,115,0,7,30,0,0
3,1585,93,0,7,30,0,1
3,2964,104,0,7,30,0,0
3,7713,115,0,7,30,0,1
3,6221,115,0,7,30,0,0
3,1871,49,0,7,30,0,0
3,3958,70,0,7,30,0,0
3,383,112,0,7,30,0,0
3,3614,104,0,7,30,1,0
2,1585,112,0,7,30,0,0
3,12401,115,0,7,30,0,1
2,2438,122,0,7,30,0,0
2,14052,115,0,7,30,0,0
1,19278,115,0,7,30,0,0
3,1168,91,0,7,30,1,0
3,1168,115,0,7,30,0,0
3,1168,91,0,7,30,0,0
3,13228,15,0,7,30,0,1
3,6015,115,0,7,30,0,1
3,2514,91,0,7,30,0,1
3,6970,115,0,7,30,0,0
3,379,23,0,7,30,0,0
3,5919,115,0,7,30,0,0
3,1908,112,0,7,30,0,0
1,2445,115,0,7,30,0,1
3,19295,76,0,7,30,0,1
3,2782,103,0,7,30,0,0
1,11746,115,0,7,30,0,0
3,12185,115,0,7,30,0,0
3,3709,41,0,7,30,1,0
3,17873,93,0,7,30,0,1
1,1775,115,0,7,30,0,0
3,1186,100,0,7,30,0,0
3,9427,115,0,7,30,0,1
3,19112,123,0,7,30,0,0
1,8972,115,0,7,30,0,0
3,14897,76,0,7,30,1,0
3,96,112,0,7,30,0,1
3,9157,111,0,7,30,1,0
3,10322,115,0,7,30,0,1
3,13858,67,0,7,30,0,0
3,14635,115,0,7,30,0,0
3,730,23,0,7,30,0,0
3,2514,91,0,7,30,0,0
3,1168,91,0,7,30,0,1
3,9547,113,0,7,30,0,1
3,20439,115,0,7,30,0,0
3,1168,91,0,7,30,0,1
3,2135,23,0,7,30,0,0
3,1168,112,0,7,30,0,1
1,14543,100,0,7,30,0,1
1,6391,115,0,7,30,0,1
3,1168,80,0,7,30,0,1
1,15079,115,0,7,30,0,1
3,27,103,0,7,30,0,1
1,5262,115,0,7,30,0,1
3,11192,115,0,7,30,0,0
3,7421,101,0,7,30,0,0
1,7003,115,0,7,30,0,0
3,841,91,0,7,30,0,1
3,4265,100,0,7,30,0,0
3,17485,35,0,7,30,0,1
3,1168,88,0,7,30,0,1
1,18825,115,0,7,30,0,1
3,13767,115,0,7,30,0,0
3,19128,100,0,7,30,0,1
3,2514,115,0,7,30,0,0
3,4577,101,0,7,30,0,1
3,15156,6,0,7,30,0,1
3,17156,115,0,7,30,1,0
3,117,23,0,7,30,0,1
3,6260,100,0,7,30,0,0
3,10503,115,0,7,30,1,0
1,5577,115,0,7,30,0,1
3,4,115,0,7,30,0,1
3,7381,115,0,7,30,0,0
3,1168,91,0,7,30,0,1
3,18018,100,0,7,30,0,0
3,11568,49,0,7,30,0,0
3,816,91,0,7,30,0,1
3,1157,91,0,7,30,0,0
3,936,91,0,7,30,0,0
3,1168,91,0,7,30,0,0
3,643,88,0,7,30,1,0
3,1168,91,0,7,30,0,0
3,4950,100,0,7,30,0,1
3,643,91,0,7,30,1,0
3,9525,88,0,7,30,1,0
3,1194,115,0,7,30,0,0
3,1168,91,0,7,30,0,0
3,19857,1,0,7,30,0,1
3,10502,100,0,7,30,0,1
3,1168,91,0,7,30,0,1
3,1168,91,0,7,30,0,0
3,18528,102,0,7,30,0,0
3,19733,67,0,7,30,0,1
3,1168,91,0,7,30,0,0
3,3047,17,0,7,30,0,1
3,20860,115,0,7,30,0,1
3,2539,91,0,7,30,0,1
3,1168,91,0,7,30,0,0
3,12145,115,0,7,30,1,0
3,1221,115,0,7,30,0,0
3,2514,115,0,7,30,0,1
3,10487,117,0,7,30,0,0
3,1168,91,0,7,30,0,1
3,1168,91,0,7,30,0,1
3,2514,115,0,7,30,0,1
3,11935,102,0,7,30,0,0
3,765,96,0,7,30,1,0
3,20868,31,1,7,30,1,0
3,5198,67,0,7,30,1,0
3,1168,88,0,7,30,0,0
1,18658,88,0,7,30,1,0
3,15528,91,0,7,30,0,0
3,871,120,0,7,30,1,0
3,11522,113,0,7,30,0,1
3,15532,100,0,7,30,0,0
1,24,115,0,7,30,1,0
3,6489,17,0,7,30,0,1
3,10314,23,0,7,30,0,1
3,5151,17,0,7,30,0,0
3,1168,91,0,7,30,0,0
3,369,23,0,7,30,0,0
3,1168,91,0,7,30,0,1
3,7350,100,0,5,1,0,0
3,7423,115,0,5,1,0,0
3,19607,100,0,6,21,0,1
1,12996,115,0,6,28,0,1
3,18246,88,0,7,12,1,0
0,428,115,0,7,30,0,0
0,16722,21,0,7,30,0,1
3,730,23,0,7,31,0,0
3,20352,67,0,7,31,0,0
3,14058,115,0,7,31,0,0
3,12502,88,0,7,30,0,0
3,1072,23,0,7,31,0,0
3,4784,88,0,7,31,0,0
3,736,23,0,7,31,0,0
3,16455,100,1,7,31,0,0
3,16734,67,0,7,31,0,0
3,10257,17,0,7,31,0,0
3,5925,115,0,7,31,0,0
3,4331,17,1,7,12,0,1
3,4752,93,0,7,31,0,0
3,14539,100,0,7,31,0,0
3,379,23,0,7,31,0,0
3,14926,100,1,7,31,0,0
3,14015,115,0,7,31,0,0
1,1497,69,0,7,31,0,0
3,4736,115,0,7,31,0,0
3,4736,115,0,7,31,0,0
3,6386,113,0,7,31,0,0
1,13417,115,0,7,31,0,0
3,14891,112,0,7,31,0,0
3,3202,52,0,7,31,0,0
2,14145,103,0,7,31,0,0
3,12784,115,0,7,31,0,0
3,2745,115,0,7,31,0,0
1,19330,115,0,7,31,0,0
3,3610,58,0,7,31,1,0
3,10318,112,0,7,31,0,0
3,1056,117,0,7,31,0,0
3,382,23,0,7,31,0,0
3,4755,102,0,7,31,0,0
3,10271,115,0,7,31,0,0
2,2528,112,0,7,31,1,0
3,14492,103,0,7,31,0,0
3,730,23,0,7,31,0,0
3,2788,103,0,7,31,0,0
3,747,115,0,7,31,1,0
1,19074,100,0,7,31,0,0
2,9619,115,0,7,31,1,0
3,16501,103,0,7,31,1,0
3,382,88,0,7,31,0,0
3,2109,46,0,7,31,1,0
2,933,67,0,7,31,1,0
3,14544,100,0,7,31,1,0
1,3351,115,0,7,31,0,1
3,4474,115,0,7,31,1,0
2,1209,115,0,7,31,1,0
3,12140,115,0,7,31,0,0
3,3790,115,0,7,31,1,0
2,14976,115,0,7,31,1,0
1,18345,103,0,7,31,0,0
3,4003,113,0,7,31,1,0
3,4003,113,0,7,31,1,0
3,2779,112,0,7,31,0,1
3,2626,113,0,7,31,1,0
3,3722,100,0,7,31,1,0
3,18857,58,0,7,31,0,1
3,4517,41,0,7,31,0,0
3,11740,93,0,7,31,0,1
3,200,55,0,7,31,0,1
3,19029,93,0,7,31,0,1
3,3560,104,0,7,31,0,1
3,13570,115,0,7,31,1,0
3,11641,115,0,7,31,1,0
3,16533,88,0,7,31,1,0
2,20866,103,0,7,31,0,1
3,11750,113,0,7,31,0,1
3,5317,70,0,7,31,0,1
3,11674,113,0,7,31,0,1
2,10744,88,0,7,31,0,1
3,109,55,0,7,31,0,1
3,2145,67,0,7,31,0,1
3,12852,93,0,7,31,0,1
3,6662,113,0,7,31,0,1
3,12086,101,0,7,31,0,1
3,273,55,0,7,31,0,1
3,13799,103,0,7,31,0,1
3,3077,112,0,7,31,1,0
3,18460,100,0,7,31,0,1
3,200,55,0,7,31,0,1
3,702,115,0,7,31,1,0
3,661,58,0,7,31,0,1
3,18085,115,0,7,31,0,0
3,17942,115,0,7,31,0,1
3,2162,55,0,7,31,0,1
3,7975,112,0,7,31,0,1
3,4834,55,0,7,31,0,1
2,3049,112,0,7,31,0,1
3,594,55,0,7,31,0,1
