Primary Type,Location Description,Domestic,Latitude,Longitude,month,day,Period_1,Period_2
2,57,0,41.922419249,-87.78473226700001,7,1,0,1
2,98,0,41.858340193000004,-87.716411434,7,1,0,1
2,98,0,41.810734285,-87.704074,7,1,0,1
2,88,0,41.878558729,-87.74818183200001,7,1,0,1
2,105,0,41.767007041,-87.64524651200001,7,1,0,1
2,77,0,41.871543835,-87.735810085,7,1,0,1
2,105,0,41.87547185,-87.70916741799999,7,1,0,1
1,101,0,41.961078076999996,-87.71729286899999,7,1,0,1
2,98,0,41.716981806999996,-87.64308823799999,7,1,0,1
2,98,0,41.816056658,-87.607942095,7,1,0,1
2,98,0,41.887213535,-87.765565619,7,1,0,1
1,82,0,41.947977584,-87.647652496,7,1,0,1
2,101,0,41.861925631,-87.734835034,7,1,0,1
2,57,0,41.735857166,-87.624152861,7,1,0,1
2,87,0,41.728413362,-87.60639015,7,1,0,1
2,98,0,41.901823250999996,-87.72627839399999,7,1,0,1
2,12,0,41.880510799,-87.744065937,7,1,0,1
2,101,0,41.87274397,-87.709149899,7,1,0,1
2,101,0,41.762212773,-87.684396135,7,1,0,1
2,101,0,41.88054302,-87.74126014,7,1,0,1
2,57,0,41.880912779,-87.737937109,7,1,0,1
1,87,0,41.891890282,-87.613438575,7,1,0,1
2,12,0,41.945758535,-87.777809064,7,1,0,0
2,25,0,41.865193687,-87.659936964,7,1,0,1
2,98,0,41.909510068,-87.75503005899999,7,1,0,0
2,98,0,41.88041839,-87.72321652299999,7,1,0,1
2,90,0,41.878891251,-87.72399850299999,7,1,0,1
2,101,0,41.738923407,-87.647345431,7,1,0,1
2,57,0,41.94576613,-87.777110584,7,1,0,0
1,101,0,41.755519645,-87.65265886799999,7,1,0,1
2,13,0,41.752190395999996,-87.662387411,7,1,0,1
1,82,0,41.798098289,-87.74687160799999,8,12,0,0
2,101,0,41.902539275,-87.73459916600001,7,1,0,0
2,98,0,41.847474633000004,-87.723412196,7,1,0,0
1,77,0,41.978164596999996,-87.68558439,7,1,0,1
1,101,0,41.716313246,-87.552369204,7,1,0,0
1,13,0,41.896653073,-87.767098157,7,1,0,1
1,101,0,41.95384684,-87.71367883299999,7,1,0,0
1,101,0,41.972105234000004,-87.706816426,7,1,0,1
1,107,0,41.806949646999996,-87.61952905,7,1,0,0
1,101,0,41.784119078,-87.66311795200001,7,1,0,0
1,107,0,41.771103898,-87.618221974,7,1,0,0
1,101,0,41.734553967,-87.576875108,7,1,1,0
1,101,0,41.839859284,-87.728079098,7,1,0,0
1,101,0,41.778948834,-87.665474235,7,1,1,0
1,101,0,41.800339152,-87.593152212,7,1,0,1
1,101,0,41.841103444,-87.62685261799999,7,1,0,1
1,101,0,41.951724845,-87.652038477,7,1,0,1
1,101,0,41.970491339,-87.685014937,7,1,0,1
1,101,0,41.931032454000004,-87.722065576,7,1,0,1
1,101,0,41.763666319,-87.599423896,7,1,0,1
1,101,0,41.740185453,-87.556337701,8,12,0,1
0,17,0,41.756374579,-87.626093057,7,1,0,0
0,101,0,41.758890491,-87.649104685,7,1,0,0
2,82,0,41.939262335,-87.71335694,7,2,0,0
2,101,0,,,7,2,1,0
1,101,0,41.705470638,-87.58708921899999,7,2,0,0
2,64,0,41.846863031999995,-87.62053525799999,6,14,0,0
1,101,0,41.780535101999995,-87.719093628,7,2,1,0
2,107,0,41.845625815,-87.724600525,7,2,1,0
1,101,0,41.732551984000004,-87.64382283,7,2,0,0
1,101,0,41.971153122,-87.688990761,7,2,1,0
1,101,0,41.985310093,-87.773136187,7,2,0,0
2,98,0,41.876838328000005,-87.686329553,7,2,1,0
2,98,0,41.853667417,-87.68078563799999,7,2,1,0
2,101,0,41.893649369,-87.714169216,7,2,1,0
2,80,0,41.883270886999995,-87.720868507,7,2,1,0
2,101,0,41.766580389,-87.643201997,7,2,1,0
1,101,0,41.704124926,-87.56445865799999,7,2,0,0
2,98,0,41.677014332,-87.62386580299999,7,2,0,1
2,12,0,41.871778950999996,-87.713888331,7,2,0,1
1,48,0,41.929725454,-87.664811501,7,2,0,0
2,87,0,41.778321538,-87.684835027,7,2,1,0
1,101,0,41.793654058,-87.63297733600001,7,2,1,0
1,82,0,41.882117181,-87.77389525299999,7,2,0,1
1,82,0,41.751613643,-87.575373855,7,2,0,1
2,98,0,41.896706086,-87.76173503700001,7,2,0,1
2,57,0,41.744151668,-87.62434741,7,2,0,1
2,98,0,41.896809574,-87.749036365,7,2,0,1
2,105,0,41.858330072,-87.721187305,7,2,0,1
1,101,0,41.793102569,-87.65727433,7,2,0,1
2,105,0,41.894276134,-87.723602532,7,2,0,1
2,80,0,41.913568812,-87.626546346,7,2,0,1
2,98,0,41.850342174,-87.71617997700001,7,2,0,1
2,101,0,41.90942742,-87.711893325,7,2,0,1
2,91,0,41.715713748,-87.64305785299999,7,2,0,1
2,79,0,41.878709413,-87.739048151,7,2,0,1
2,101,0,41.89191604,-87.70476162700001,7,2,0,1
2,101,0,41.905871449,-87.756168643,7,2,0,1
2,98,0,41.899590268000004,-87.71767117,7,2,0,1
2,98,0,41.894594399,-87.71384789,7,2,0,1
2,101,0,41.76587359,-87.576294705,7,2,0,1
2,98,0,41.809434646999996,-87.613163078,7,2,0,1
2,12,0,41.871057281,-87.696837157,7,2,0,1
2,98,0,41.752354926,-87.58210835,7,2,0,1
2,101,0,41.876192428,-87.72428484299999,7,2,0,1
2,12,0,41.831061814,-87.621459125,7,2,0,1
1,101,0,41.797250786999996,-87.62253389600001,7,2,0,1
1,82,0,41.776600889,-87.703084285,7,2,0,1
2,98,0,41.89075203,-87.70518070899999,7,2,0,1
2,107,0,41.763980792,-87.56647888200001,7,2,0,1
2,98,0,41.87504551,-87.743242252,7,2,0,0
2,101,0,41.815091011,-87.694412872,7,2,0,0
2,12,0,41.894764124,-87.69276361200001,7,2,0,0
2,12,0,41.878350216,-87.70910269,7,2,0,0
2,101,0,41.877231525999996,-87.74515725100001,7,2,0,0
2,101,0,41.720315742,-87.63394273899999,7,2,0,0
1,101,0,41.919521021,-87.73153035799999,7,2,0,0
1,101,0,41.914556042,-87.711828879,7,2,0,0
1,101,0,41.768055181,-87.56881672,7,2,0,1
1,101,0,41.779872827,-87.58645086899999,7,2,0,1
1,101,0,41.972083261,-87.779974349,7,2,0,1
1,101,0,41.903506392,-87.657657406,7,2,0,0
1,90,0,41.805322323,-87.603808532,7,2,0,0
1,101,0,41.778053127,-87.636644719,7,2,0,1
1,101,0,41.943797052,-87.68331892200001,7,2,1,0
1,101,0,41.80672353,-87.610141756,7,2,0,1
1,101,0,41.923764969000004,-87.779804121,7,2,0,0
1,101,0,41.760011314,-87.62751921899999,7,2,0,0
0,101,0,41.894997210999996,-87.696680316,7,2,0,0
2,12,0,41.796694449,-87.69510538600001,7,3,0,0
0,101,0,41.773402959,-87.643700761,8,12,0,0
2,13,0,41.684144771999996,-87.625306759,8,13,0,1
0,13,1,41.726141131,-87.639696894,7,2,1,0
2,98,0,41.80481973,-87.67459149700001,7,3,0,0
2,101,0,41.924523024,-87.72359022299999,7,3,0,0
2,101,0,41.692706987,-87.61467900000001,7,3,0,0
1,82,0,41.962779893000004,-87.73238460799999,7,3,0,0
2,13,0,,,2,12,0,1
2,107,0,,,2,14,0,1
2,98,0,,,2,13,0,1
2,77,0,41.896824393,-87.746560591,7,3,1,0
2,90,0,41.72967226,-87.651946315,7,3,1,0
2,101,0,41.679292675,-87.63110350299999,7,3,1,0
2,82,0,41.864384822,-87.721874806,7,3,1,0
2,101,0,41.710569295999996,-87.619882152,7,3,1,0
2,98,0,41.693421344,-87.620983384,7,3,1,0
1,82,0,41.962316143,-87.68061946600001,7,3,1,0
2,90,0,41.77374721,-87.640709271,7,3,1,0
2,98,0,41.895502578,-87.71178592,7,3,1,0
2,12,0,41.879784993,-87.72383211299999,7,3,1,0
2,98,0,41.783728383,-87.624542227,7,3,1,0
2,98,0,41.82940799,-87.674034926,7,3,1,0
2,98,0,41.904042257,-87.75750389299999,7,3,0,1
1,12,0,41.756604794,-87.576095781,7,3,0,0
2,101,0,41.922575717,-87.733173565,7,3,0,1
1,101,0,41.886178676,-87.769967028,7,3,0,0
2,101,0,41.789548647,-87.65354208299999,7,3,1,0
1,101,0,41.744946124,-87.720477306,7,3,1,0
2,13,0,,,2,12,0,1
2,101,0,41.784290094,-87.649758686,7,3,1,0
2,87,0,41.776704909,-87.684792655,7,3,1,0
1,101,0,41.797261923,-87.79171644,7,3,1,0
2,101,0,41.893721957,-87.706808075,7,3,0,1
2,91,0,,,2,16,0,0
2,98,0,41.815829914,-87.64329714799999,7,3,0,1
2,101,0,41.779872827,-87.58645086899999,7,3,0,1
2,101,0,41.789808346,-87.654764095,7,3,0,1
2,101,0,41.880051337,-87.753540489,7,3,0,1
2,98,0,41.895490974,-87.71319278200001,7,3,0,1
2,13,0,,,2,16,0,1
2,91,0,,,2,17,1,0
2,77,0,41.880880936,-87.75752460700001,7,3,0,1
2,57,0,41.751305337,-87.603628907,7,3,0,1
2,98,0,41.877140857,-87.721499862,7,3,0,1
2,101,0,41.831072943,-87.620156406,7,3,0,1
2,98,0,41.781239631999995,-87.614435596,7,3,0,1
1,82,0,41.869006584,-87.68395967100001,7,3,0,0
2,77,0,41.875134939,-87.736121787,7,3,0,1
2,80,0,41.90703235,-87.69697954700001,7,3,0,1
1,98,0,41.884857465,-87.756453295,7,3,0,1
2,57,0,41.866182462,-87.724486326,7,3,0,1
2,107,0,,,2,17,1,0
2,101,0,41.865423288,-87.732489523,7,3,0,1
2,98,0,41.91707935,-87.733236088,7,3,0,1
2,89,0,,,2,13,0,1
2,13,0,,,1,28,0,1
2,101,0,41.895029795,-87.744443033,7,3,0,0
1,101,0,41.953870729,-87.712005873,7,3,1,0
2,101,0,41.777118656999995,-87.76721231,7,3,0,0
2,101,0,41.772074324,-87.674017498,7,3,0,1
2,101,0,41.865657981999995,-87.708080736,7,3,0,0
2,101,0,41.729431605,-87.55123951,7,3,0,0
2,101,0,41.880539859,-87.74171184,7,3,0,0
2,107,0,41.782168963000004,-87.643823161,7,3,1,0
2,98,0,41.687936250999996,-87.63137562600001,7,3,0,0
2,98,0,41.972328886,-87.656305351,7,3,0,0
1,101,0,41.844073188,-87.626926379,7,3,0,0
2,101,0,41.776697291,-87.6104132,7,3,0,0
1,101,0,41.940374337,-87.68708804200001,7,3,0,0
2,13,0,,,1,29,1,0
1,101,0,41.777749585,-87.60712743,7,3,0,0
1,101,0,41.945624978000005,-87.685796256,7,3,0,1
1,101,0,41.742429469,-87.58221306200001,7,3,0,0
1,101,0,41.732720398000005,-87.583938206,7,3,1,0
1,101,0,41.796171412,-87.709295684,7,3,0,1
1,48,0,41.742977584,-87.61954915,7,3,0,0
1,101,0,41.84883953,-87.72102087200001,7,3,0,1
1,101,0,41.791688804,-87.704047621,7,3,0,1
1,101,0,41.76509805,-87.601881805,7,3,0,1
2,13,0,,,1,5,0,1
2,13,0,,,1,20,0,1
2,98,0,,,1,25,0,1
2,87,0,,,1,22,1,0
2,87,0,,,1,22,0,1
1,82,0,41.926088475,-87.792873445,7,3,1,0
2,13,0,,,1,28,0,1
2,107,0,,,1,30,0,1
2,107,0,,,1,31,0,0
1,101,0,41.904698771,-87.630009109,7,3,0,0
2,98,0,,,1,29,0,1
2,82,0,,,1,30,1,0
2,13,0,,,2,4,0,1
2,13,0,,,2,3,0,0
2,13,0,,,2,5,0,0
2,87,0,,,2,5,0,1
2,107,0,,,2,5,0,1
2,98,0,,,2,16,0,1
2,107,0,,,2,11,1,0
2,101,0,,,2,11,0,1
2,98,0,,,2,10,0,1
2,82,0,,,2,4,0,1
2,87,0,,,2,11,0,1
2,12,0,,,2,15,1,0
2,98,0,,,2,13,0,0
2,107,0,,,2,12,0,1
2,98,0,,,2,13,1,0
2,87,0,,,2,16,0,1
2,87,0,,,2,17,0,1
2,98,0,,,2,12,0,1
2,82,0,,,2,12,0,1
2,98,0,,,2,12,1,0
2,98,0,,,2,11,0,1
2,98,0,,,2,5,0,1
1,101,0,41.868034105999996,-87.639215155,8,6,0,0
0,101,0,41.851133671999996,-87.71741664700001,7,3,0,0
2,83,0,41.868180939,-87.709271389,6,21,1,0
2,87,0,,,2,16,0,1
2,87,0,,,2,16,0,1
1,101,0,41.723075241,-87.614172201,7,3,0,0
1,101,0,41.932623264,-87.72087802799999,7,2,0,1
1,101,0,41.859989233,-87.622375476,7,3,0,0
1,82,0,41.84401176,-87.708676885,7,3,0,1
1,101,0,41.7592783,-87.633303591,6,24,0,0
1,101,0,41.823026581,-87.72405151299999,7,1,0,0
1,87,0,41.931735161,-87.79794513899999,7,2,0,1
1,101,0,41.982574075,-87.667282235,7,1,1,0
1,89,0,41.845024042,-87.64157422299999,7,2,1,0
1,101,0,41.904316578,-87.663857041,6,27,0,0
2,99,0,41.889906681,-87.624100509,6,17,1,0
1,101,0,41.750782715,-87.625813624,6,29,0,0
1,90,0,41.784304124,-87.661909708,6,30,0,0
1,101,0,41.902120573000005,-87.624431874,6,27,0,0
2,101,0,41.813122344,-87.704171679,7,4,0,0
1,12,1,41.929097741,-87.72567810299999,7,4,0,0
1,101,0,41.780988479,-87.69011348299999,6,28,1,0
2,101,0,41.736857994,-87.67281698299999,7,4,0,0
1,101,0,41.956023915,-87.758153836,7,4,1,0
2,101,0,41.880051337,-87.753540489,7,4,1,0
2,77,0,41.872875887,-87.696686934,7,4,1,0
2,101,0,41.879487981,-87.74636302799999,7,4,1,0
1,101,0,41.741029852,-87.73135313200001,7,4,0,0
2,101,0,41.965378885999996,-87.63993179799999,7,4,1,0
2,105,0,41.791815763,-87.653598804,7,4,1,0
2,101,0,41.848321811999995,-87.691046999,7,4,1,0
1,101,0,41.841103444,-87.62685261799999,7,4,0,0
2,82,0,41.778680696,-87.664197479,7,4,0,1
2,98,0,41.69348709,-87.620964351,7,4,0,1
2,107,0,41.692833841,-87.60431945,7,4,0,1
2,98,0,41.707711272,-87.620133488,7,4,0,1
2,90,0,41.880839844,-87.75263368600001,7,4,0,1
2,98,0,41.766264384,-87.57355192,7,4,0,1
1,101,0,41.976286626,-87.714770579,7,4,0,1
2,91,0,41.911402836,-87.626419612,7,4,0,1
2,98,0,41.883853334,-87.73557789200001,7,4,0,1
1,101,0,41.774958888,-87.696944997,7,4,0,1
2,98,0,41.73327429,-87.55133578,7,4,0,1
2,98,0,41.880732804000004,-87.75263098299999,7,4,0,1
2,88,0,41.867671357,-87.69593454299999,7,4,0,1
2,80,0,41.891990384,-87.61146150200001,7,4,0,1
2,82,0,41.782937334,-87.722880242,7,4,0,1
2,12,0,41.904389284000004,-87.75830159600001,7,4,0,1
2,101,0,41.910767433000004,-87.697012253,7,4,0,0
2,107,0,41.682941441,-87.639945065,7,4,0,0
1,101,0,41.891185353000004,-87.632570352,7,4,0,1
2,64,0,41.860149538,-87.69448580299999,7,4,0,0
2,64,0,41.778099133000005,-87.633828531,7,4,0,1
1,57,0,41.75702248,-87.558073456,7,4,0,1
1,77,0,41.848105118,-87.69896592200001,7,4,0,1
1,101,0,41.797159058000005,-87.63306753299999,7,4,0,0
1,105,1,41.772326566,-87.654655106,7,4,1,0
1,101,0,41.896604191,-87.69056344,7,4,0,1
1,101,0,41.749565644,-87.67069316700001,7,4,0,1
1,101,0,41.968251875,-87.72717045700001,7,4,0,0
1,101,0,41.747022891,-87.64202265200001,7,4,0,1
1,101,0,41.897926352,-87.736735934,7,4,0,0
1,101,0,41.877935845,-87.729115291,7,4,1,0
1,101,0,41.858982885,-87.7144707,7,4,0,1
0,101,0,41.769148429,-87.573935785,7,4,0,0
2,87,0,,,5,13,0,1
2,90,0,41.774442603000004,-87.699362368,7,5,0,0
2,107,0,41.731145378,-87.574354255,7,5,0,0
1,101,0,41.907233938000005,-87.69325614,7,5,0,0
1,101,0,41.725300675,-87.60455697799999,7,5,0,0
1,101,0,41.850996313,-87.70522847,7,5,0,0
2,90,0,41.864097313,-87.71380095200001,7,5,1,0
1,101,0,41.869710651,-87.627477612,7,5,1,0
1,101,0,41.719720615,-87.56114463200001,7,5,0,0
1,101,0,41.793476021,-87.64392201700001,7,5,0,0
2,101,0,41.810862983,-87.739591315,7,5,1,0
1,13,0,41.97856974,-87.69718357,7,5,0,0
1,82,0,41.831017406,-87.61696474899999,7,5,1,0
2,12,0,41.786201137,-87.664383289,7,5,1,0
2,12,0,41.866229192,-87.72088800799999,7,5,1,0
2,39,0,41.886755666999996,-87.76509592299999,7,5,1,0
2,97,0,41.941752835,-87.73274014399999,7,5,1,0
1,48,0,41.801122121999995,-87.74787462799999,7,5,1,0
1,101,0,41.769641103000005,-87.66516022,7,5,0,0
2,101,0,41.893343566,-87.750650957,7,5,0,1
1,101,0,41.897598906999995,-87.76913939200001,7,5,0,0
2,98,0,41.878560575,-87.74800555899999,7,5,0,1
1,101,0,41.791770600999996,-87.645091743,7,5,0,0
2,107,0,41.702997566,-87.62340447,7,5,0,1
2,101,0,41.873224214000004,-87.713202455,7,5,0,1
1,77,0,41.77776907,-87.605869689,7,5,0,0
1,101,0,41.751317166999996,-87.56380045600001,7,5,0,1
2,101,0,41.766524961,-87.56815675200001,7,5,0,1
2,101,0,41.854572628,-87.721083652,7,5,0,1
2,101,0,41.887017747,-87.706300676,7,5,0,1
1,101,0,41.719091301999995,-87.55289233,8,13,0,0
2,101,0,41.733479429,-87.630663806,7,5,0,1
2,101,0,41.751045911999995,-87.619118953,7,5,0,1
1,101,0,41.876579452,-87.653395319,7,5,0,1
2,98,0,41.878464822,-87.755651544,7,5,0,1
2,98,0,41.769712054,-87.66273639799999,7,5,0,1
2,88,0,41.854096462,-87.669457466,7,5,0,1
2,101,0,41.881667661,-87.719730752,7,5,0,1
2,101,0,41.878827389,-87.74276681799999,7,5,0,1
2,101,0,41.90174914,-87.72627542200001,7,5,0,1
2,101,0,41.944845329,-87.747028398,7,5,0,1
2,80,0,41.866432758,-87.61225573,7,5,0,1
1,101,0,41.983026069,-87.71217120600001,7,5,1,0
2,0,0,41.744982217,-87.60748947299999,7,5,0,1
2,101,0,41.782770271,-87.692702581,7,5,0,1
2,101,0,41.902754811,-87.75578529200001,7,5,0,1
2,98,0,41.885701927,-87.641095181,7,5,0,1
2,101,0,41.899806628,-87.71401790799999,7,5,0,1
2,101,0,41.907324514,-87.693258909,7,5,0,1
2,101,0,41.694793293000004,-87.538902562,7,5,0,1
2,98,0,41.885185107,-87.725796929,7,5,0,1
1,101,0,41.721918366,-87.585137009,7,5,1,0
2,101,0,41.880598157,-87.73653727799999,7,5,0,0
2,98,0,41.948955294,-87.648241212,7,5,0,0
2,101,0,41.937987655,-87.810701682,7,5,0,0
2,98,0,41.716842955,-87.55237744200001,7,5,0,0
2,101,0,41.810771381,-87.64133397200001,7,5,0,0
2,101,0,41.9561891,-87.725240668,7,5,0,0
2,101,0,41.880654516,-87.731561021,7,5,0,0
2,101,0,41.80171934,-87.63070362100001,7,5,0,0
2,101,0,41.872394713,-87.71561173399999,7,5,0,0
1,90,0,41.884650631999996,-87.745430738,7,5,0,0
1,48,0,41.696412344,-87.540079983,7,5,0,0
1,105,0,41.876130739000004,-87.729231434,7,5,0,0
1,101,0,41.893362725,-87.641365059,7,5,0,0
1,77,0,41.778300830999996,-87.57938221200001,7,5,0,1
1,101,0,41.819767809,-87.600302468,7,5,0,0
1,82,0,41.92388588,-87.80548124799999,7,5,0,1
1,101,0,41.853587424000004,-87.70582711799999,7,5,0,0
1,90,0,41.854769852,-87.707775684,7,5,0,0
1,90,0,41.807014165,-87.73457613,7,5,0,1
1,101,0,41.819310043,-87.623100764,7,5,0,1
1,101,0,41.884491256,-87.62749488899999,7,5,0,1
1,101,0,41.882733388000005,-87.711237669,7,5,0,0
1,101,0,41.898916021,-87.732333607,7,5,0,0
1,101,0,41.820248497,-87.61602087700001,7,5,0,0
1,101,0,41.783885808,-87.674024835,7,5,0,1
1,101,0,41.849716875,-87.72863583600001,7,5,0,1
1,101,0,41.939937409,-87.652325689,7,5,0,1
1,101,0,41.759887829,-87.57124475100001,7,5,0,1
1,101,0,41.893330721999995,-87.667989874,7,5,0,1
1,107,0,41.898127488,-87.69552892200001,7,5,0,0
1,101,0,,,5,13,0,1
1,77,0,,,4,27,0,1
1,101,0,41.980059139,-87.771747858,7,3,0,0
0,92,0,41.749638738,-87.663421759,7,5,0,1
0,101,0,41.747420231,-87.556455681,7,5,0,1
1,101,0,41.876076856,-87.68658324799999,5,9,1,0
1,48,0,41.950737892,-87.733883639,6,21,0,0
1,101,0,41.927172350999996,-87.654820684,6,27,0,0
1,87,0,41.973405455,-87.718391326,6,30,0,1
0,17,0,41.811589624,-87.66504724200001,5,2,0,1
2,101,0,41.965360985,-87.659975219,7,6,0,0
2,101,0,41.894945698,-87.754893341,7,6,0,0
0,101,0,41.81327948,-87.69435751,7,6,0,0
2,12,0,41.734577896,-87.736601315,7,6,0,0
1,90,0,41.770565763,-87.58500453200001,7,6,0,0
2,101,0,41.867099967,-87.72362586700001,7,6,1,0
1,87,0,41.93871347,-87.656499322,7,6,0,0
1,101,0,41.778756448,-87.71646719399999,7,6,0,0
1,101,0,41.754294131,-87.584475254,7,6,0,0
2,12,0,41.875632871,-87.73530200200001,7,6,1,0
1,4,0,,,5,22,0,0
2,101,0,41.737413053000004,-87.63759708399999,7,6,1,0
1,101,0,41.747494277,-87.68522964799999,7,6,1,0
2,101,0,41.671434208,-87.63809206200001,7,6,1,0
2,98,0,41.783000373,-87.64609484299999,7,6,0,1
2,98,0,41.878460829,-87.755949012,7,6,0,1
2,101,0,41.880469754,-87.715882819,7,6,0,1
1,101,0,41.895377455,-87.738419839,7,6,0,0
2,98,0,41.883486377,-87.749058617,7,6,0,1
2,101,0,41.749963096,-87.64402499399999,7,6,0,1
2,101,0,41.757159781,-87.64421187299999,7,6,0,1
1,101,0,41.893886793,-87.64226293,7,6,0,1
2,12,0,41.852514964,-87.695464725,7,6,0,1
2,101,0,41.878312674,-87.62194842,7,6,0,1
2,77,0,41.876168242,-87.72645514700001,7,6,0,1
2,101,0,41.868873776,-87.72020924799999,7,6,0,1
2,101,0,41.754562883,-87.626464779,7,6,0,1
2,101,0,41.895501245,-87.712046714,7,6,0,1
2,101,0,41.790048776999996,-87.64261297200001,7,6,0,1
2,101,0,41.804217406,-87.67579702200001,7,6,0,1
2,98,0,41.894533827,-87.719945524,7,6,0,1
2,80,0,41.984328293000004,-87.655210903,7,6,0,0
2,98,0,41.945090496,-87.722467978,7,6,0,0
2,101,0,41.859107519,-87.703574289,7,6,0,1
2,101,0,41.924705126999996,-87.708459949,7,6,0,1
2,101,0,41.840048578,-87.72443319899999,7,6,0,0
2,101,0,41.893671868,-87.711730212,7,6,0,0
1,101,0,41.932343091999996,-87.738047057,7,6,0,1
2,101,0,41.866762539,-87.72520040399999,7,6,0,0
1,90,0,41.753400321,-87.64654262399999,7,6,0,0
1,57,0,41.794530105999996,-87.632179351,7,6,0,1
1,101,0,41.784376926,-87.63861490299999,7,6,0,1
1,101,0,41.922486131,-87.707147749,7,6,0,1
1,77,0,41.683936056,-87.721847364,7,6,0,0
1,101,0,41.847102127,-87.72096770600001,7,6,0,1
1,101,0,41.849396713000004,-87.700285494,7,6,0,1
1,101,0,41.916415693000005,-87.716745254,7,6,0,0
1,101,0,41.688914655,-87.626235659,7,6,0,0
1,101,0,41.851679249,-87.71070179700001,7,6,0,1
1,107,0,41.741931588,-87.57701570200001,7,6,0,1
1,28,0,41.878962554,-87.688801432,7,6,0,1
1,66,0,41.891243826,-87.62022568299999,7,6,0,1
1,101,0,41.93495433,-87.76431913299999,7,6,0,0
1,12,0,41.930896693,-87.700053585,7,6,1,0
1,101,0,41.948832166,-87.714003103,7,6,0,0
1,101,0,41.88545935,-87.65983436399999,7,6,0,1
1,101,0,41.797745447,-87.58546956299999,7,6,0,0
1,101,0,41.860171924,-87.71767866200001,7,6,0,1
1,101,0,41.733473126,-87.649634636,7,4,1,0
1,77,0,41.900860447,-87.632842923,8,13,0,0
0,85,0,41.862528952,-87.70395555,7,6,0,1
0,101,0,41.701595778000005,-87.63153834799999,7,6,0,0
1,87,0,41.680536945,-87.670091285,7,5,0,1
1,82,0,41.889561428,-87.620196651,7,5,0,1
1,6,0,41.960789926,-87.914585337,6,30,1,0
1,4,0,41.981313322,-87.882548649,7,1,0,1
1,10,0,41.980826277,-87.883611316,7,1,0,0
1,87,0,41.951263101,-87.772658731,6,20,0,0
0,85,0,41.8884167,-87.75046436,8,15,0,0
1,101,0,41.74502178,-87.624374481,7,6,1,0
0,101,0,41.901596004,-87.72017915100001,7,5,0,0
1,101,0,41.677978587,-87.626699477,7,7,0,0
2,101,0,41.685402383,-87.615247206,7,7,1,0
2,87,0,41.829673073,-87.684441748,7,7,1,0
1,101,0,41.729571987,-87.65680518,7,7,0,0
2,77,0,41.883881702,-87.73312452299999,7,7,1,0
2,98,0,41.873220908,-87.715644168,7,7,1,0
2,12,0,41.783844485,-87.700842728,7,7,1,0
2,101,0,41.855144206,-87.66180798299999,7,7,1,0
2,101,0,41.909453101,-87.75953829999999,7,7,1,0
2,101,0,41.994148697,-87.68640821299999,7,7,1,0
1,101,0,41.854653452,-87.69707691,7,7,1,0
2,98,0,41.877459344,-87.74516617799999,7,7,0,1
2,101,0,41.879807734,-87.721915072,7,7,0,1
1,48,0,41.854769852,-87.707775684,7,7,1,0
2,98,0,41.867073203000004,-87.72582526,7,7,0,1
2,98,0,41.680826237,-87.62520403,7,7,0,1
2,80,0,41.880555673,-87.62077417100001,7,7,0,1
2,12,0,41.781165519,-87.614432757,7,7,0,1
1,101,0,41.886445106,-87.70445903,7,7,0,0
2,98,0,41.900437036999996,-87.641766209,7,7,0,1
2,101,0,41.794623951,-87.65003028,7,7,0,1
2,98,0,41.905838357,-87.75887269,7,7,0,1
1,82,0,41.758279021999996,-87.589571104,7,7,0,1
1,101,0,41.743503863,-87.60501807,7,7,0,1
2,99,0,41.751383531,-87.552889749,7,7,0,1
2,101,0,41.764386784,-87.62813838299999,7,7,0,1
2,98,0,41.764054406999996,-87.660108529,7,7,0,1
2,101,0,41.757421401,-87.64299226600001,7,7,0,1
2,12,0,41.779056501999996,-87.697509429,7,7,0,1
2,12,0,41.903730619,-87.722678714,7,7,0,1
2,28,0,41.864276646,-87.659858479,7,7,0,1
2,98,0,41.940250155,-87.727215199,7,7,0,1
2,101,0,41.888657588,-87.74926490600001,7,7,0,1
2,101,0,41.79006908,-87.654768679,7,7,0,0
2,82,0,41.905862336999995,-87.725678075,7,7,0,1
2,101,0,41.896229141999996,-87.712678764,7,7,0,0
2,80,0,41.876912585,-87.62809235600001,7,7,0,0
2,101,0,41.798854681,-87.645272669,7,7,0,0
2,87,0,41.787720575,-87.72649435,7,7,0,1
2,13,0,41.996399909000004,-87.698378208,7,7,0,1
1,101,0,41.774715727,-87.67378148,7,7,0,0
2,87,0,41.783376786999995,-87.733894119,7,7,0,1
1,101,0,41.762992282,-87.672860579,7,7,0,1
1,101,0,41.944283583,-87.74826493100001,7,7,0,1
1,101,0,41.944283583,-87.74826493100001,7,7,0,1
1,101,0,41.923268092,-87.690240767,7,7,0,0
1,101,0,41.763442831,-87.56646696,7,7,0,1
1,101,0,41.946489156,-87.718701529,7,7,0,0
1,101,0,41.711993125999996,-87.611457304,7,7,0,1
1,101,0,41.814106078,-87.62296750799999,7,7,0,0
1,101,0,41.912599788,-87.73252488899999,7,7,0,0
1,101,0,41.720743086,-87.64197839100001,7,7,0,1
1,82,0,41.84992948,-87.706861209,7,7,1,0
1,101,0,41.871089003,-87.736475205,7,7,0,0
1,90,0,41.976364243,-87.65700549,7,7,0,1
1,101,0,41.942458818,-87.74829264,7,7,0,1
1,101,0,41.847510085,-87.71976365,7,7,0,1
