Primary Type,Block,Domestic
1,19806,True
1,769,True
2,2071,False
1,17498,True
2,21152,False
1,5925,True
2,3019,False
1,5448,False
2,13263,False
2,4019,False
2,19591,False
2,1282,False
2,10242,False
2,20949,False
2,16258,False
1,4611,True
2,100,False
1,22796,True
2,9942,False
2,11225,False
2,15082,False
2,15956,False
2,778,False
2,2719,False
2,1264,False
2,10373,False
2,22478,False
2,1264,False
0,9916,False
2,2320,False
2,1264,False
1,3171,False
0,4799,False
2,1264,False
2,30,False
0,10727,False
2,12175,False
1,23092,True
1,9524,False
2,8044,False
2,899,False
2,4632,False
2,19162,False
2,1264,False
2,14977,False
2,20968,False
1,19864,False
2,2719,False
2,4960,False
2,16553,False
2,18800,False
2,121,False
2,6778,False
1,16622,False
2,11429,False
2,4,False
1,21942,False
2,8006,False
2,1264,False
1,18150,True
1,19015,True
2,19744,False
1,9301,False
2,12593,False
1,9392,False
1,13701,True
2,874,False
2,1252,False
2,1005,False
2,1264,False
2,682,False
2,1264,False
2,5359,False
2,682,False
0,12821,False
2,10351,False
1,14085,False
2,1290,False
1,18917,False
2,1264,False
1,20422,True
2,21795,False
1,13723,False
2,11428,False
2,1264,False
1,10383,True
2,1264,False
0,21731,False
1,7647,False
2,20302,False
2,21643,False
0,21928,False
0,22665,False
1,6510,False
2,1264,False
2,3311,False
2,23007,False
2,2745,False
2,1264,False
1,5883,False
2,13220,False
2,1317,False
2,2719,False
2,11413,False
2,1264,False
2,1264,False
2,2719,False
2,13002,False
2,814,False
2,23018,True
2,5621,False
1,9099,False
1,12713,False
0,3172,False
1,20405,True
2,1264,False
2,16972,False
2,935,False
2,12544,False
2,16975,False
1,3797,False
2,7029,False
2,11217,False
2,5570,False
2,1264,False
0,6341,True
1,19798,False
2,387,False
2,1264,False
1,15463,False
2,7972,False
2,8046,False
2,21509,False
0,9726,False
0,1241,False
2,19992,False
0,11881,False
2,778,False
2,22374,False
1,1464,False
2,15308,False
1,9815,True
1,7038,True
1,3525,False
1,12314,False
0,21403,True
1,9887,True
2,13621,False
1,18011,False
0,3451,True
1,6617,True
1,22579,True
2,1158,False
2,5180,False
1,22382,False
2,784,False
1,898,False
1,11145,True
1,20231,False
1,20654,False
2,18027,True
2,18337,False
1,3937,False
1,15730,True
2,11152,False
1,918,False
1,9708,False
2,6427,False
1,153,False
1,15455,True
1,17617,True
1,18605,False
1,11657,True
2,4702,True
1,9478,False
0,8707,False
1,5239,True
1,17152,True
2,5147,False
1,5312,False
0,20866,False
1,19995,True
1,6307,False
2,15855,False
1,6928,True
1,4228,False
2,407,False
2,16300,True
1,127,False
1,4309,False
1,17860,False
1,876,True
2,15263,False
1,9262,True
1,21801,True
1,19002,False
1,3303,False
1,9289,False
1,19531,True
0,15855,False
1,23103,True
2,5132,False
1,5752,True
0,9454,False
2,5132,False
1,6299,False
2,6906,False
0,20667,False
1,762,False
1,18010,True
1,17378,False
2,16251,False
2,3479,False
2,13922,False
0,5802,False
2,2981,False
0,9177,True
1,13688,True
2,3915,False
2,11221,False
1,10570,False
1,22436,True
1,5483,False
1,11892,True
1,3944,False
1,19619,True
1,19589,False
1,2661,True
2,1142,False
2,410,False
0,6489,False
2,5149,False
2,11167,False
1,7891,True
2,15802,False
1,18383,True
2,778,False
2,3025,False
1,6811,False
2,795,False
1,12693,True
1,18415,True
1,3460,True
0,14052,False
2,18075,False
2,410,False
1,13841,True
0,8704,True
1,12237,True
1,7626,False
1,19282,True
1,10386,False
2,2293,False
1,5249,False
1,10409,True
2,15861,False
2,4847,False
2,13215,False
2,4107,False
1,5935,True
0,14365,True
0,11681,False
0,15973,True
0,19846,True
2,4335,False
0,659,False
2,4335,False
1,6590,True
1,16974,True
2,3016,False
2,2841,False
0,11862,False
1,16983,False
1,18524,False
1,2270,True
2,4032,False
2,20667,False
1,315,False
2,4893,False
1,2130,False
2,12790,False
2,209,False
0,4139,False
0,17439,False
2,20858,False
2,3864,False
2,14760,False
1,18273,False
2,12677,False
2,18109,False
2,12801,False
0,6181,False
1,21766,True
2,5749,False
2,12709,False
1,5191,False
0,17107,False
2,113,False
0,8742,False
2,2330,False
2,13990,False
1,20015,False
2,7213,False
2,13165,False
2,287,False
2,15013,False
2,3347,False
2,20222,False
2,209,False
1,3363,True
1,22788,False
0,22771,False
2,748,False
2,699,False
2,19814,False
2,19663,False
2,2348,False
2,8666,False
2,5235,False
1,10404,True
1,13550,False
1,20525,True
0,10919,False
0,17287,False
1,18650,True
1,10666,False
2,629,False
1,3616,False
1,19192,True
2,9245,False
0,19414,False
1,8160,True
2,4630,False
1,5316,False
2,17816,False
1,14966,True
1,17097,True
1,3189,False
2,2143,False
0,8342,False
2,11217,False
2,2671,False
1,134,False
2,18657,False
1,79,False
2,13879,False
2,4352,False
2,15962,False
1,14478,True
1,11000,False
1,16847,True
2,15503,False
1,10437,False
1,18746,True
1,1211,True
2,5074,False
2,8215,False
2,9321,False
2,7531,False
1,17802,True
2,16331,False
2,287,False
1,257,False
2,542,False
2,4771,False
2,3016,False
0,15016,False
1,16661,False
2,4352,False
2,6343,False
2,8772,False
2,10491,False
1,10717,True
2,4352,False
1,449,False
2,4352,False
2,682,False
1,22974,False
1,2818,True
0,16054,False
1,475,True
1,9061,True
1,2301,False
2,9407,False
2,19341,False
0,3014,False
2,1264,False
2,8477,False
0,6113,False
2,287,False
2,7931,False
2,11564,False
1,2754,False
1,8203,False
1,14291,False
1,16850,False
2,14659,False
1,6440,True
1,22458,False
0,13453,False
0,21447,True
1,22592,True
1,22444,False
1,22425,False
1,10620,True
1,15328,False
0,11696,False
1,1070,False
0,6440,True
2,10341,False
1,17896,False
1,8230,True
0,2371,False
1,17906,True
2,4225,False
1,11964,True
2,15955,True
1,13917,True
1,12679,False
2,1290,False
0,10382,True
2,7562,False
2,12932,False
1,18010,False
2,203,False
2,1733,True
1,13422,False
2,1264,False
2,4486,False
2,4463,False
2,14833,False
1,9739,True
0,8800,True
1,14717,False
2,1264,False
2,1264,False
1,14454,True
1,2173,False
0,20778,False
1,1327,True
0,10894,True
2,1264,False
1,22152,True
1,14133,False
2,3900,False
1,3926,False
0,8044,False
1,18803,False
0,5187,False
2,12826,False
2,11044,False
1,21055,True
0,8739,False
2,5900,False
1,20233,True
0,5356,False
2,7097,True
2,5910,False
0,20491,False
2,14717,False
2,13885,False
1,18078,True
2,11766,False
1,20680,False
2,4736,False
2,15707,False
2,11177,False
2,19206,False
2,1423,False
2,2155,False
2,1264,False
2,8825,False
2,23018,False
2,1264,False
2,1799,False
2,7359,False
1,11947,False
2,7387,False
2,19000,False
2,6610,False
2,1264,False
2,12168,False
1,20968,True
2,4700,False
2,8035,False
2,1264,False
2,22877,False
1,20421,False
1,18801,True
0,14953,True
2,3071,False
2,17703,False
2,1264,False
2,8764,False
2,1361,False
2,15965,False
2,8018,False
0,3837,False
2,17474,False
2,1264,False
2,9890,False
2,1264,False
2,1264,False
2,2313,False
2,1818,False
2,19206,False
2,14587,False
1,2935,True
0,8092,True
2,1264,False
2,95,False
2,8969,False
2,2665,False
2,1857,False
1,3653,False
0,20403,True
1,7874,False
2,15748,False
2,407,False
2,19653,False
2,8992,False
2,19421,True
2,14120,False
2,5181,False
1,21525,False
2,14541,False
1,103,False
2,1264,False
2,1264,False
2,98,False
2,4352,False
2,5203,False
2,15317,False
2,15552,False
2,2251,False
2,449,False
2,17816,True
2,1264,False
2,1264,False
2,1264,False
1,16193,False
2,778,False
2,9727,False
1,13508,False
2,6958,False
2,11688,False
1,11958,True
2,6683,True
2,14162,False
2,16942,False
1,4318,False
1,6954,False
2,11253,False
2,20225,False
1,2588,True
0,17248,True
1,2714,False
1,14768,True
1,17563,False
1,17799,True
1,8037,False
1,21187,True
2,15660,False
1,18418,True
2,8557,False
2,1923,False
1,1136,False
1,10730,True
2,262,False
2,14335,False
0,8948,False
1,17303,False
1,15367,False
2,449,False
2,14623,False
2,8872,False
2,20864,False
2,4029,False
2,1264,False
2,17884,False
2,5865,False
0,16791,False
2,10445,False
2,16069,False
2,9325,False
2,159,False
0,14858,False
2,5134,False
1,307,False
1,8082,False
1,3528,True
2,1264,False
2,892,False
2,8555,False
2,13683,False
2,8300,False
2,9021,False
2,8049,False
0,10806,True
2,12524,False
1,17191,True
2,1264,False
2,5570,False
2,1267,False
2,5139,False
2,1264,False
2,15884,False
2,1264,False
2,1264,False
2,1264,False
2,14319,False
2,1264,False
2,1264,False
2,4019,False
2,1264,False
2,1264,False
2,1264,False
2,1847,False
2,1264,False
2,1264,False
2,1264,False
2,1264,False
2,1264,False
2,2719,False
2,1264,False
2,2036,False
2,1264,False
2,795,False
2,7029,False
2,1641,False
0,19972,True
2,16981,False
2,5725,False
2,20550,False
2,4560,False
0,7724,False
2,3275,False
2,8913,False
2,1264,False
1,9774,False
2,20211,False
2,449,False
2,11493,False
1,6140,True
2,2348,False
2,1264,False
1,13697,True
1,19316,True
2,10137,False
2,11993,False
2,1264,False
2,7032,False
2,2348,False
2,1264,False
2,1264,False
2,1264,False
2,1264,False
2,1264,False
2,6737,False
2,2042,False
2,407,False
2,11442,False
2,23121,False
2,12599,False
2,7530,False
1,17217,True
2,3479,False
2,11343,False
2,1264,False
2,18678,False
2,8785,False
2,3685,False
2,17392,False
2,20149,False
2,4561,False
1,3254,True
0,3833,False
1,12602,False
1,16236,True
1,16355,True
1,7724,False
1,9602,False
1,18051,True
0,1930,True
1,10350,False
1,13044,True
2,11233,False
1,20852,True
2,387,False
1,4300,False
2,22453,False
2,8233,False
1,6763,False
0,18471,False
2,1264,False
2,449,False
2,3060,False
1,581,True
1,8082,False
2,18133,False
2,21509,False
2,5341,False
2,7756,False
2,5922,False
2,1264,False
1,10093,True
1,4987,True
2,1264,False
2,2479,False
2,21390,False
1,19685,True
2,7257,False
1,15323,False
2,3792,False
1,4873,False
0,14004,False
2,11429,False
2,14113,False
2,7732,False
2,18555,False
0,10364,False
1,19686,False
0,197,True
0,17097,True
2,18031,False
1,7901,False
0,5698,False
1,7020,True
0,14879,True
2,14481,False
2,14730,False
2,1155,False
1,2912,True
1,3261,False
2,209,False
1,19591,False
1,6764,False
2,3703,False
2,7687,False
2,10674,False
2,3791,False
1,622,True
2,15459,False
1,3594,False
1,18606,True
2,18329,False
0,18869,False
1,19512,False
1,14091,False
1,9690,True
2,1409,False
1,18330,False
0,19823,False
2,9221,False
1,22460,False
2,12945,False
2,19349,False
1,16589,False
0,20518,True
2,2638,False
2,131,False
2,8990,False
2,17816,False
2,3481,False
2,13638,False
2,19977,False
1,2391,False
0,15960,False
2,17383,True
1,17053,True
1,4539,False
0,6764,False
2,1720,False
2,965,False
2,14919,False
2,10916,False
0,12675,False
0,2185,False
2,4988,False
0,7175,False
2,4990,False
2,2686,False
1,652,False
2,13951,False
2,696,False
2,22293,False
1,9327,False
1,18362,False
2,10437,False
1,7827,True
2,629,False
1,11150,False
2,209,False
1,21418,True
2,289,False
2,19021,False
2,16455,False
2,6761,False
1,15408,False
2,12625,False
2,9602,False
0,7673,False
2,629,False
2,72,False
1,18375,True
1,20525,False
1,20629,False
1,7050,False
1,17998,True
1,18747,False
2,9162,False
2,144,False
2,6392,False
1,18193,False
2,19139,False
0,17900,True
1,23073,False
1,22733,False
2,3016,False
2,11438,False
0,967,False
1,14832,True
2,3685,False
1,19014,True
1,11447,False
2,15144,False
1,13979,False
2,21637,False
2,1761,False
1,14715,True
1,119,False
2,629,False
2,8659,False
1,13908,True
1,14359,True
1,6028,True
2,11916,False
2,2348,False
2,20277,False
0,3413,True
0,20150,True
1,18052,True
2,1799,False
2,19021,False
1,3641,True
2,12625,False
2,18791,False
2,8866,False
2,12816,False
1,19980,True
0,7097,False
1,5891,False
1,14990,True
2,19631,False
2,7087,False
2,8156,False
2,631,True
2,21795,False
2,17591,False
1,9210,False
1,13252,False
1,4381,False
0,7386,True
0,17882,False
1,2457,False
0,16825,False
2,4862,False
1,14920,False
1,14359,True
0,18332,False
0,21456,False
1,19644,True
0,1180,False
1,20548,False
1,11674,False
0,3590,False
1,20634,True
1,20823,False
2,13708,False
1,21072,True
1,638,False
2,22056,True
0,20759,True
1,967,False
2,17987,False
2,3016,False
0,18682,False
2,14690,True
1,18949,True
2,19230,True
1,14883,False
0,12838,False
1,287,False
1,17401,True
2,12031,False
2,12686,False
1,9216,False
2,2086,False
1,3380,False
0,5675,False
2,14739,False
1,17206,False
1,14036,True
2,5937,False
2,1090,True
1,11656,False
1,20394,True
2,14138,False
1,8449,True
2,7318,True
0,3920,False
2,5290,False
0,3944,False
1,6047,False
1,6028,True
1,13030,True
1,7827,True
1,7300,True
1,1185,False
1,14045,True
1,16360,True
1,16490,True
2,1264,False
2,5112,False
1,1111,False
2,18109,False
2,3016,False
1,7485,False
2,16066,False
1,22983,True
1,1962,False
0,7177,False
1,15670,True
1,13697,True
2,20533,True
1,7847,True
1,19731,False
1,20111,True
1,380,False
1,12854,False
1,17623,True
2,10546,True
0,18013,False
0,18013,False
1,2141,False
2,16545,False
2,4933,False
2,6698,False
1,15748,True
2,3162,False
2,2484,False
1,10325,True
0,14093,False
2,9129,False
2,11438,False
1,16981,True
0,1297,False
2,6439,False
2,19631,False
2,5128,False
1,351,False
1,11900,False
2,22288,False
2,18857,False
1,9677,True
2,1412,False
2,13883,False
2,12473,False
1,12879,True
0,12073,True
2,18386,False
2,13368,False
1,1013,False
1,15973,True
2,14335,False
1,19339,False
2,23005,False
2,334,False
2,4819,False
2,12727,False
2,793,False
2,2644,False
2,19387,False
2,3984,False
2,21599,False
2,1234,False
2,13969,False
1,2340,False
1,4321,True
1,7650,True
1,3009,True
2,13613,False
1,15130,True
2,8969,False
0,1996,False
2,3146,False
1,12478,False
2,5003,True
2,22310,False
2,19021,False
1,21205,False
2,18054,False
1,8222,False
2,16615,False
2,16603,False
0,20895,False
0,22305,False
2,19027,False
2,10073,False
2,6421,False
2,3179,False
2,3016,False
2,3098,False
2,2528,False
1,13676,False
1,540,False
2,16404,False
2,8981,False
2,18248,False
2,448,False
2,16533,False
0,3693,False
2,7330,False
2,12537,False
2,3837,False
0,17394,False
2,6113,False
2,20855,False
2,324,False
2,8747,False
2,10451,False
1,19435,False
2,20349,False
0,22496,False
1,15228,True
1,10094,True
2,1824,False
1,2367,True
1,14403,True
1,6261,False
1,8968,True
1,845,True
1,4146,False
1,2914,True
1,5418,False
2,9022,False
1,2714,True
2,17299,False
1,9944,True
2,18946,False
1,16330,True
0,13688,True
0,10471,False
2,17299,False
0,20888,False
1,12926,True
1,19877,True
1,17270,False
1,21237,True
2,11715,False
1,12655,True
1,9538,True
1,17816,True
0,113,False
2,18851,True
1,20514,True
1,4823,False
1,19737,False
2,1720,False
2,10977,False
1,14966,False
2,13301,False
1,15798,False
2,3836,False
2,11374,False
2,19165,False
2,14672,False
2,19928,False
2,15742,False
2,17087,False
2,632,False
2,20142,False
2,5074,False
0,18869,False
1,22653,True
1,1564,True
2,1140,False
2,5348,False
1,13878,True
1,497,True
0,3771,False
2,5610,False
2,19885,False
2,20063,False
1,19681,False
1,4823,False
1,9579,False
1,19593,False
2,16447,False
2,22987,False
1,14217,True
0,6587,True
1,19396,True
2,16100,False
1,14227,True
2,4921,False
0,22697,True
1,10381,True
0,19593,False
2,17240,False
2,10230,False
0,1760,False
1,3666,False
2,17538,False
0,5681,True
1,9853,False
1,1371,True
2,19586,False
1,6230,True
1,9998,True
1,9853,False
0,12459,False
2,8287,True
1,2307,True
1,11475,True
1,3992,False
0,10935,False
2,3634,False
2,17964,False
1,20168,False
2,7894,False
2,10899,False
0,19593,False
2,11566,False
0,21145,True
0,13000,False
1,7349,True
2,5382,False
2,8618,False
1,6442,True
0,12086,False
0,14656,False
2,629,False
1,13029,True
2,7915,False
1,10229,True
2,18401,False
2,18374,False
2,14995,False
1,443,False
2,568,False
2,7915,False
1,20526,True
2,5292,False
2,7280,False
2,647,False
2,206,False
2,9246,False
0,7427,True
2,130,False
1,22862,True
2,17671,False
2,13597,False
1,4379,True
1,18747,False
2,17538,False
2,13990,False
1,7235,False
2,3291,False
2,287,False
2,1041,False
2,11555,False
2,198,False
2,16553,False
1,8722,True
2,3016,False
2,20469,False
2,2348,False
1,2924,False
2,16208,False
1,1720,True
0,969,True
2,2008,False
1,14097,True
1,1733,False
2,12093,False
2,1114,False
2,595,False
1,1830,False
2,19402,False
2,12070,False
2,1660,False
1,19963,True
0,13941,False
0,17728,False
0,14709,False
2,10240,False
1,18510,False
2,14376,False
1,17273,False
1,11154,False
1,14472,False
1,4038,False
2,19430,False
1,5935,True
2,15293,False
2,629,False
2,6784,False
1,15720,True
1,12907,False
2,14207,False
1,12915,False
1,12263,False
2,18760,False
0,8105,False
0,14417,False
2,19021,False
2,5202,False
2,11869,False
1,9481,True
0,1993,False
1,17381,True
1,19932,True
1,18026,False
2,629,False
2,4800,False
2,4291,True
2,13522,False
0,8287,False
1,7488,False
1,3313,True
1,12472,True
1,20072,True
1,13508,True
1,9478,False
1,7183,False
2,2765,False
2,14746,True
1,10116,True
0,3311,False
1,7521,True
1,3465,False
1,21879,True
0,22058,False
0,15122,False
2,8015,False
1,5414,False
1,9228,False
1,19827,False
1,7502,False
2,3292,False
1,1088,False
2,1607,False
0,17362,False
0,13422,False
1,13422,False
2,15631,False
1,6323,False
1,19619,True
1,1326,True
2,3358,False
2,696,False
0,13189,False
1,19441,False
1,1596,False
1,19616,True
2,5562,False
1,7280,False
2,9228,False
2,431,False
0,21344,False
0,20064,False
1,3893,True
2,1783,False
0,20482,False
1,10529,True
0,17408,False
1,23092,True
0,22434,False
1,23092,True
2,154,False
1,4321,False
2,21176,False
0,19157,False
1,19150,False
2,4165,False
0,4321,True
0,5606,False
0,1938,False
0,3346,True
1,10494,True
1,18967,True
1,21442,False
1,8748,False
1,18251,False
0,20460,False
1,14821,False
1,14082,True
1,15823,True
1,17422,True
1,13093,False
2,4658,False
1,9865,True
1,12602,True
1,451,False
0,11039,False
1,17626,False
1,4738,True
0,20973,False
1,10918,True
1,11748,True
1,8017,False
0,19434,False
1,10428,True
1,11994,False
0,5743,False
1,14587,True
1,18651,True
2,559,False
2,10385,False
1,4951,False
2,4951,False
1,22387,False
1,21885,True
1,11289,True
1,13680,True
2,13907,False
0,843,True
1,20115,True
1,5291,False
0,6095,False
2,14484,False
2,3170,False
1,2373,False
2,5140,False
2,1647,False
2,18129,False
2,408,False
2,19078,False
2,16283,False
1,20403,False
1,6597,False
2,7908,False
2,14099,False
2,5013,False
2,1363,False
1,21202,False
2,13997,False
2,3417,False
2,876,False
2,4606,False
1,4270,False
2,14541,False
2,16185,False
2,14128,False
2,15692,False
2,20018,False
2,9941,False
1,13871,False
2,11314,False
1,5091,False
2,10661,False
1,20197,True
1,5015,True
2,18172,False
0,16202,True
2,11285,False
2,19859,False
0,12596,False
0,11697,False
2,4732,False
2,9921,False
2,11613,False
1,8979,True
1,20659,True
2,5160,False
2,1161,False
2,4783,False
1,246,True
1,17408,True
2,12601,False
2,15258,False
2,201,False
2,5292,False
2,8508,False
0,5251,False
2,12501,False
1,13808,False
2,20494,False
1,14607,True
2,2417,False
2,4298,False
0,13160,True
2,22110,False
2,6500,False
2,3792,False
2,2338,False
2,209,False
